,id,player,MIN,FG,3PT,FT,REB,AST,STL,BLK,TO,PF,PTS
4633,400489896,A. Stoudemire,28,10-15,2-2,0-0,10,1,0,0,0,3,22
4634,400489896,R. Felton,27,2-8,3-4,0-2,3,6,0,0,1,0,7
4635,400489896,J.R. Smith,25,2-10,0-0,2-9,3,2,1,0,3,2,6
4636,400489896,T. Murry,4,0-0,1-2,0-0,1,0,0,0,1,0,1
4637,400489896,C. Aldrich,12,1-2,0-0,0-0,6,0,0,0,1,1,2
4638,400489896,J. Tyler,4,0-2,0-0,0-0,0,0,0,0,0,1,0
4639,400489896,S. Brown,4,0-0,0-0,0-0,1,0,0,0,2,0,0
4640,400489896,P. Prigioni,18,0-1,0-0,0-1,4,9,0,0,1,1,0
4641,400489896,I. Shumpert,27,4-7,0-0,3-6,0,2,1,0,0,3,11
4642,400489896,T. Hardaway Jr.,27,3-11,0-1,0-5,1,2,2,0,0,3,6
4643,400489896,T. Young,40,6-21,6-6,3-9,7,2,4,0,0,4,21
4644,400489896,H. Sims,29,6-10,4-4,0-0,13,2,0,0,1,4,16
4645,400489896,M. Carter-Williams,39,10-21,0-0,2-6,13,9,2,1,2,4,22
4646,400489896,J. Anderson,35,3-14,1-3,1-10,6,1,2,0,2,2,8
4647,400489896,T. Wroten,33,4-9,2-6,2-6,3,4,0,0,1,1,12
4648,400489896,J. Varnado,17,1-1,1-2,0-0,3,0,0,0,0,3,3
4649,400489896,J. Nunnally,11,1-4,0-0,1-3,2,1,0,0,0,1,3
4650,400489896,H. Thompson,12,1-4,0-0,0-2,1,0,0,0,1,0,2
4651,400489896,B. Mullens,10,1-5,0-0,1-4,3,0,0,0,1,1,3
4652,400489896,E. Williams,14,1-2,0-0,0-1,2,1,0,0,2,2,2
4653,400489896,D. Johnson-Odom,0,0-0,0-0,0-0,0,0,0,0,0,0,0
4654,400489918,S. Hawes,22,3-5,0-0,1-1,5,1,1,0,1,2,7
4655,400489918,L. Deng,32,5-8,0-0,3-4,4,0,2,0,1,3,13
4656,400489918,T. Thompson,28,3-5,3-4,0-0,4,1,2,1,1,2,9
4657,400489918,J. Jack,42,13-19,4-5,1-2,5,10,0,1,3,0,31
4658,400489918,D. Waiters,41,9-17,2-2,2-7,5,2,0,0,2,1,22
4659,400489918,A. Gee,16,4-6,2-2,1-1,3,1,0,1,0,4,11
4660,400489918,T. Zeller,12,0-1,0-0,0-0,0,0,0,0,2,2,0
4661,400489918,A. Varejao,20,2-3,0-2,0-0,4,1,0,0,3,3,4
4662,400489918,M. Dellavedova,26,3-5,2-2,1-3,3,1,0,0,0,1,9
4663,400489918,C. Anthony,40,8-20,12-12,4-9,8,2,1,2,3,4,32
4664,400489918,T. Chandler,36,2-2,0-0,0-0,6,2,0,0,4,0,4
4665,400489918,A. Stoudemire,30,6-10,0-0,0-0,6,1,0,0,0,3,12
4666,400489918,R. Felton,32,5-12,1-2,3-5,6,8,3,0,1,2,14
4667,400489918,J.R. Smith,38,7-15,2-2,2-7,3,4,0,0,2,2,18
4668,400489918,C. Aldrich,6,0-1,2-2,0-0,0,1,1,0,0,0,2
4669,400489918,S. Brown,15,0-3,0-0,0-0,2,0,1,0,1,1,0
4670,400489918,P. Prigioni,16,2-2,0-0,2-2,1,3,1,0,1,0,6
4671,400489918,T. Hardaway Jr.,27,5-12,1-1,1-4,2,0,0,0,0,1,12
4672,400489933,C. Anthony,38,10-21,8-8,1-4,9,3,1,1,3,3,29
4673,400489933,T. Chandler,29,5-7,2-2,0-0,5,2,1,1,3,2,12
4674,400489933,A. Stoudemire,27,7-14,2-2,0-0,2,0,0,1,1,2,16
4675,400489933,R. Felton,20,3-7,0-2,0-3,4,6,2,0,1,2,6
4676,400489933,J.R. Smith,29,4-6,3-4,1-2,4,3,0,1,2,0,12
4677,400489933,T. Murry,6,0-2,0-0,0-0,0,0,0,0,0,0,0
4678,400489933,C. Aldrich,11,1-2,0-0,0-0,2,0,1,0,1,1,2
4679,400489933,J. Tyler,7,0-0,0-2,0-0,2,1,0,0,2,1,0
4680,400489933,S. Brown,7,1-1,0-0,0-0,0,0,0,0,0,0,2
4681,400489933,P. Prigioni,22,0-1,0-0,0-1,1,5,1,0,0,0,0
4682,400489933,I. Shumpert,19,0-6,0-0,0-2,2,0,2,0,1,0,0
4683,400489933,T. Hardaway Jr.,24,5-7,5-7,2-3,1,3,1,0,1,5,17
4684,400489933,J. Hill,14,4-4,1-1,0-0,5,0,0,0,1,4,9
4685,400489933,W. Johnson,15,1-3,0-0,0-0,2,0,0,0,0,2,2
4686,400489933,C. Kaman,23,5-10,3-3,0-0,9,3,0,1,2,3,13
4687,400489933,K. Marshall,23,3-7,0-0,1-2,2,9,0,0,1,0,7
4688,400489933,J. Meeks,25,5-11,0-0,4-7,2,3,4,0,3,1,14
4689,400489933,R. Kelly,34,3-6,0-0,3-5,4,8,2,0,1,3,9
4690,400489933,K. Bazemore,33,7-14,2-2,2-4,2,5,1,0,2,3,18
4691,400489933,R. Sacre,25,4-4,0-0,0-0,5,4,0,0,0,3,8
4692,400489933,M. Brooks,6,2-3,1-1,0-0,0,0,1,0,1,0,5
4693,400489933,X. Henry,23,8-11,3-5,3-4,3,0,2,1,2,1,22
4694,400489933,N. Young,19,6-10,3-3,5-6,4,0,0,0,3,3,20
4695,400489942,C. Anthony,42,12-21,7-7,5-8,5,3,0,1,5,5,36
4696,400489942,T. Chandler,29,4-5,2-2,0-0,8,0,0,1,1,5,10
4697,400489942,A. Stoudemire,33,6-10,0-0,0-0,6,1,1,0,3,5,12
4698,400489942,R. Felton,32,2-7,1-2,0-0,7,9,0,0,0,3,5
4699,400489942,J.R. Smith,42,10-19,0-0,9-12,4,4,0,1,2,2,29
4700,400489942,C. Aldrich,6,1-1,0-0,0-0,1,0,0,1,0,3,2
4701,400489942,P. Prigioni,16,1-4,0-0,1-4,0,7,0,0,2,1,3
4702,400489942,I. Shumpert,25,2-3,0-0,0-1,2,1,0,0,1,4,4
4703,400489942,T. Hardaway Jr.,17,2-3,2-2,0-1,1,0,2,0,0,2,6
4704,400489942,D. Cousins,43,10-15,12-12,0-0,15,8,2,2,4,4,32
4705,400489942,R. Gay,37,4-10,6-9,0-2,3,3,1,0,4,2,14
4706,400489942,R. Evans,16,1-2,0-0,0-0,1,1,0,0,0,1,2
4707,400489942,R. McCallum,43,3-14,4-5,0-2,6,5,1,0,2,1,10
4708,400489942,B. McLemore,31,6-12,0-0,4-7,1,1,1,0,0,3,16
4709,400489942,D. Williams,31,1-3,4-7,0-0,5,1,2,0,0,1,6
4710,400489942,R. White,7,0-0,0-0,0-0,0,0,0,0,0,2,0
4711,400489942,J. Thompson,5,2-2,0-0,0-0,1,0,0,0,0,0,4
4712,400489942,T. Outlaw,27,6-11,1-2,2-6,0,0,0,0,0,4,15
4713,400489958,C. Anthony,40,8-20,3-5,2-6,7,1,0,1,0,3,21
4714,400489958,T. Chandler,29,0-4,1-2,0-0,7,2,0,0,1,5,1
4715,400489958,A. Stoudemire,30,8-16,3-5,0-0,6,0,0,1,0,2,19
4716,400489958,R. Felton,23,2-6,1-1,1-1,1,4,2,0,4,4,6
4717,400489958,J.R. Smith,31,6-14,1-1,2-8,4,1,2,0,3,4,15
4718,400489958,T. Murry,5,2-4,1-2,0-0,1,1,1,0,1,0,5
4719,400489958,C. Aldrich,6,0-0,0-0,0-0,4,1,0,0,0,1,0
4720,400489958,J. Tyler,3,0-0,0-0,0-0,1,0,0,0,0,0,0
4721,400489958,S. Brown,5,3-5,0-0,0-0,1,0,0,0,0,0,6
4722,400489958,P. Prigioni,20,1-1,0-0,1-1,1,3,1,0,2,2,3
4723,400489958,I. Shumpert,26,3-6,0-0,1-2,3,0,0,0,0,1,7
4724,400489958,T. Hardaway Jr.,21,2-11,0-0,1-7,1,1,1,0,0,2,5
4725,400489958,C. Frye,31,0-4,3-4,0-4,6,1,2,2,0,4,3
4726,400489958,P.J. Tucker,30,4-11,2-2,1-4,7,0,0,0,0,2,11
4727,400489958,M. Plumlee,23,5-6,1-2,0-0,12,3,0,0,1,1,11
4728,400489958,G. Dragic,32,11-17,5-7,5-9,2,4,2,0,2,2,32
4729,400489958,E. Bledsoe,31,6-15,2-2,2-4,7,6,1,1,1,3,16
4730,400489958,M. Morris,26,5-7,4-4,2-2,8,1,1,2,3,4,16
4731,400489958,M. Morris,20,4-12,0-0,1-4,5,1,0,1,0,0,9
4732,400489958,S. Randolph,3,1-2,0-0,0-0,3,0,0,0,0,0,2
4733,400489958,G. Green,17,2-8,0-0,2-5,1,0,1,1,2,0,6
4734,400489958,A. Len,6,1-2,0-0,0-0,4,0,0,0,1,1,2
4735,400489958,I. Smith,6,0-1,0-0,0-0,0,1,0,0,0,1,0
4736,400489958,A. Goodwin,9,0-1,1-2,0-0,1,1,1,0,0,0,1
4737,400489958,D. Christmas,5,1-2,0-0,1-1,0,0,0,0,2,1,3
4738,400489971,C. Anthony,34,7-21,5-6,0-4,9,3,0,0,1,4,19
4739,400489971,T. Chandler,30,3-6,0-0,0-0,7,1,0,1,0,2,6
4740,400489971,A. Stoudemire,31,5-14,5-6,0-0,13,1,0,0,4,2,15
4741,400489971,R. Felton,28,0-3,2-2,0-0,2,4,2,0,1,3,2
4742,400489971,J.R. Smith,42,8-17,2-2,3-9,5,2,0,1,1,4,21
4743,400489971,S. Brown,1,0-0,2-2,0-0,0,0,1,0,0,0,2
4744,400489971,P. Prigioni,20,2-2,0-0,2-2,2,2,1,0,2,3,6
4745,400489971,I. Shumpert,26,1-5,0-0,1-3,0,1,0,1,0,1,3
4746,400489971,T. Hardaway Jr.,28,6-12,0-0,3-7,2,1,1,0,0,0,15
4747,400489971,A. Iguodala,34,1-4,9-10,1-2,5,6,0,1,1,3,12
4748,400489971,J. O'Neal,29,3-7,2-2,0-0,12,2,0,2,1,2,8
4749,400489971,M. Speights,19,2-8,0-0,0-0,8,1,0,1,0,1,4
4750,400489971,S. Curry,41,10-21,6-8,6-12,4,1,1,0,2,2,32
4751,400489971,K. Thompson,37,6-18,0-0,3-11,9,0,0,0,2,5,15
4752,400489971,D. Green,32,2-5,0-0,0-0,5,1,1,3,2,3,4
4753,400489971,H. Barnes,21,2-7,1-2,0-1,2,1,0,0,2,2,5
4754,400489971,S. Blake,21,0-4,0-0,0-4,1,2,0,0,0,1,0
4755,400489971,J. Crawford,7,2-5,0-0,0-1,0,0,0,0,0,0,4
4756,400489983,C. Anthony,39,11-19,8-8,4-7,8,3,3,1,3,2,34
4757,400489983,T. Chandler,35,6-7,3-8,0-0,9,1,1,2,1,3,15
4758,400489983,R. Felton,35,5-8,1-2,1-4,3,6,1,0,4,1,12
4759,400489983,J.R. Smith,43,5-14,0-0,3-10,3,4,1,0,1,2,13
4760,400489983,I. Shumpert,23,1-5,0-0,0-2,2,0,1,0,0,4,2
4761,400489983,J. Tyler,1,0-1,0-0,0-0,0,0,0,0,0,0,0
4762,400489983,C. Aldrich,13,2-4,2-2,0-0,6,0,0,3,0,3,6
4763,400489983,S. Brown,1,0-0,0-0,0-0,1,0,0,0,0,0,0
4764,400489983,P. Prigioni,17,0-3,0-0,0-1,4,2,1,0,0,0,0
4765,400489983,T. Hardaway Jr.,31,3-9,3-4,1-5,2,2,0,0,0,3,10
4766,400489983,M. Williams,31,2-5,0-0,1-2,10,2,2,0,0,4,5
4767,400489983,D. Favors,22,6-14,1-3,0-0,13,0,0,0,0,4,13
4768,400489983,R. Jefferson,28,5-9,0-0,1-3,2,3,0,0,0,2,11
4769,400489983,G. Hayward,39,5-14,5-8,3-8,2,1,1,0,2,1,18
4770,400489983,T. Burke,31,2-8,0-0,1-2,4,3,0,0,3,3,5
4771,400489983,J. Evans,1,0-0,0-0,0-0,0,0,0,0,0,0,0
4772,400489983,R. Gobert,1,1-1,0-0,0-0,2,0,0,0,0,0,2
4773,400489983,E. Kanter,25,5-11,2-2,0-0,6,0,0,0,0,3,12
4774,400489983,D. Garrett,18,0-8,0-0,0-5,3,1,0,0,0,1,0
4775,400489983,A. Burks,34,7-12,1-2,2-2,7,4,1,0,5,3,17
4776,400489983,I. Clark,9,0-3,0-0,0-2,1,1,1,0,1,2,0
4777,400490009,T. Booker,29,2-4,0-0,0-0,6,2,1,0,0,2,4
4778,400490009,T. Ariza,36,3-9,3-5,1-5,4,1,0,0,1,3,10
4779,400490009,M. Gortat,33,6-10,1-3,0-0,10,2,0,0,1,2,13
4780,400490009,J. Wall,34,8-14,2-2,1-2,4,9,1,0,7,3,19
4781,400490009,B. Beal,39,12-22,3-5,1-8,5,0,2,0,1,0,28
4782,400490009,A. Harrington,7,0-2,0-0,0-0,0,0,0,0,1,0,0
4783,400490009,D. Gooden,15,2-4,0-0,0-0,5,1,0,0,2,2,4
4784,400490009,M. Webster,32,2-6,0-0,2-4,3,0,3,0,1,2,6
4785,400490009,A. Miller,15,3-7,0-0,0-0,4,3,0,0,1,1,6
4786,400490009,C. Anthony,38,5-14,0-0,0-4,8,5,4,0,9,3,10
4787,400490009,T. Chandler,31,3-7,0-0,0-0,8,0,1,0,0,0,6
4788,400490009,A. Stoudemire,30,6-9,4-4,0-0,4,0,0,1,1,1,16
4789,400490009,R. Felton,28,2-8,3-4,2-2,5,7,1,0,0,3,9
4790,400490009,J.R. Smith,43,12-23,0-0,8-16,3,1,0,0,2,3,32
4791,400490009,P. Prigioni,20,2-4,0-0,2-4,2,7,0,0,2,1,6
4792,400490009,I. Shumpert,29,2-5,0-0,1-2,4,2,3,0,1,2,5
4793,400490009,T. Hardaway Jr.,21,2-6,0-0,1-3,0,1,0,0,1,1,5
4794,400490022,C. Anthony,44,4-17,4-5,1-4,5,6,2,1,1,2,13
4795,400490022,T. Chandler,34,4-7,2-2,0-0,11,0,0,0,1,1,10
4796,400490022,A. Stoudemire,30,5-9,2-2,0-0,5,1,1,1,2,3,12
4797,400490022,R. Felton,31,6-12,1-2,2-5,2,5,4,0,3,4,15
4798,400490022,J.R. Smith,43,11-28,0-0,10-22,5,3,2,0,2,5,32
4799,400490022,T. Murry,0,0-0,0-0,0-0,0,0,0,0,0,0,0
4800,400490022,C. Aldrich,0,0-0,0-0,0-0,0,0,0,0,0,0,0
4801,400490022,J. Tyler,0,0-0,0-0,0-0,0,0,0,0,0,0,0
4802,400490022,S. Brown,0,0-0,0-0,0-0,0,0,0,0,0,0,0
4803,400490022,P. Prigioni,17,0-1,0-0,0-1,1,1,0,0,1,2,0
4804,400490022,I. Shumpert,28,3-7,1-2,2-6,8,2,1,0,0,4,9
4805,400490022,T. Hardaway Jr.,12,0-7,0-0,0-4,1,0,0,0,0,3,0
4806,400490022,C. Bosh,32,5-7,3-4,1-3,7,0,0,0,3,2,14
4807,400490022,U. Haslem,28,2-4,2-2,0-0,11,2,0,0,2,3,6
4808,400490022,L. James,43,13-22,9-12,3-7,5,6,1,0,5,0,38
4809,400490022,M. Chalmers,30,4-7,5-6,2-3,4,4,1,0,1,2,15
4810,400490022,T. Douglas,25,2-5,1-2,0-2,3,3,0,0,1,3,5
4811,400490022,R. Lewis,6,1-2,2-2,0-1,0,0,0,0,0,2,4
4812,400490022,S. Battier,31,2-2,0-2,2-2,3,1,3,0,3,3,6
4813,400490022,N. Cole,17,1-2,0-0,0-0,1,5,0,0,0,1,2
4814,400490022,R. Allen,29,4-10,0-0,4-9,1,1,1,0,1,1,12
4815,400490050,C. Anthony,39,8-17,13-14,1-3,8,3,3,0,2,3,30
4816,400490050,T. Chandler,30,1-2,4-4,0-0,7,1,0,0,2,3,6
4817,400490050,A. Stoudemire,40,10-14,4-6,0-0,11,0,0,1,0,3,24
4818,400490050,R. Felton,31,4-12,4-4,0-3,2,4,0,0,0,1,12
4819,400490050,J.R. Smith,36,4-10,4-4,3-9,1,1,0,1,2,4,15
4820,400490050,C. Aldrich,7,0-1,0-0,0-0,2,0,0,1,0,1,0
4821,400490050,P. Prigioni,17,2-3,0-0,2-3,2,5,1,0,1,2,6
4822,400490050,I. Shumpert,28,4-9,3-4,0-3,5,1,2,0,0,6,11
4823,400490050,T. Hardaway Jr.,12,2-5,0-0,0-3,1,1,0,0,1,1,4
4824,400490050,A. Johnson,17,0-1,0-0,0-0,3,2,0,1,0,1,0
4825,400490050,T. Ross,28,4-12,2-2,3-10,2,0,0,0,2,5,13
4826,400490050,J. Valanciunas,37,5-14,4-7,0-0,21,0,1,1,1,2,14
4827,400490050,K. Lowry,39,7-13,7-9,4-7,2,2,0,0,3,3,25
4828,400490050,D. DeRozan,43,6-18,12-13,2-4,5,5,0,0,4,2,26
4829,400490050,T. Hansbrough,8,0-0,0-0,0-0,1,1,1,1,0,1,0
4830,400490050,P. Patterson,16,2-3,0-0,2-2,2,1,0,0,2,5,6
4831,400490050,C. Hayes,7,0-0,0-0,0-0,1,0,0,0,0,2,0
4832,400490050,J. Salmons,23,4-7,0-0,2-5,2,2,0,0,0,3,10
4833,400490050,S. Novak,3,0-2,0-0,0-1,1,0,0,0,0,0,0
4834,400490050,G. Vasquez,19,2-6,0-0,2-4,2,3,0,1,2,0,6
4835,400490070,C. Boozer,24,4-9,0-0,0-0,7,5,0,0,1,4,8
4836,400490070,J. Butler,45,6-11,3-6,2-4,3,3,1,0,2,3,17
4837,400490070,J. Noah,40,2-5,9-11,0-0,17,9,1,1,4,4,13
4838,400490070,M. Dunleavy,33,4-9,4-4,1-4,3,0,1,0,0,1,13
4839,400490070,K. Hinrich,33,4-13,2-2,1-6,4,3,0,0,1,1,11
4840,400490070,T. Gibson,27,5-13,3-3,0-0,7,0,0,0,3,4,13
4841,400490070,N. Mohammed,4,1-1,0-0,0-0,1,0,0,0,0,1,2
4842,400490070,D.J. Augustin,30,3-13,4-6,2-8,3,3,0,0,4,1,12
4843,400490070,T. Snell,3,0-0,0-0,0-0,0,0,1,0,1,0,0
4844,400490070,C. Anthony,28,7-13,2-3,1-4,1,3,1,0,2,4,17
4845,400490070,T. Chandler,30,0-2,1-2,0-0,12,1,1,1,2,2,1
4846,400490070,A. Stoudemire,34,5-8,2-3,0-0,3,2,1,1,0,2,12
4847,400490070,R. Felton,36,5-14,3-4,1-3,1,7,1,0,1,4,14
4848,400490070,J.R. Smith,22,6-13,0-0,5-9,3,1,1,0,1,0,17
4849,400490070,T. Murry,1,0-0,0-0,0-0,0,0,0,0,0,0,0
4850,400490070,C. Aldrich,18,3-5,0-0,0-0,8,2,0,3,2,4,6
4851,400490070,J. Tyler,1,0-0,0-0,0-0,0,0,0,0,0,0,0
4852,400490070,P. Prigioni,12,1-3,1-1,0-1,0,0,0,0,0,4,3
4853,400490070,I. Shumpert,32,5-11,0-0,0-1,7,0,1,0,1,3,10
4854,400490070,T. Hardaway Jr.,27,5-12,8-8,2-7,1,0,3,0,0,2,20
4855,400490099,A. Johnson,15,1-3,0-2,0-1,4,0,1,0,2,2,2
4856,400490099,T. Ross,21,2-5,0-0,0-2,1,0,1,0,2,1,4
4857,400490099,J. Valanciunas,16,4-6,0-0,0-0,6,1,0,1,1,2,8
4858,400490099,K. Lowry,26,8-15,3-5,3-8,3,5,1,0,4,4,22
4859,400490099,D. DeRozan,22,2-5,5-6,0-0,5,1,1,0,3,1,9
4860,400490099,T. Hansbrough,28,4-8,3-5,0-0,9,0,2,0,1,3,11
4861,400490099,P. Patterson,20,3-7,0-0,1-4,5,3,1,1,1,1,7
4862,400490099,C. Hayes,13,0-0,0-0,0-0,1,0,0,0,2,0,0
4863,400490099,S. Novak,9,1-3,0-0,0-2,4,1,0,0,0,0,2
4864,400490099,D. Buycks,22,1-7,0-0,0-2,3,0,2,0,4,1,2
4865,400490099,G. Vasquez,22,5-9,0-0,3-6,4,5,0,0,2,2,13
4866,400490099,N. De Colo,26,5-12,0-0,2-4,3,4,0,0,2,3,12
4867,400490099,A. Stoudemire,20,3-7,2-2,0-0,5,1,0,0,1,1,8
4868,400490099,C. Aldrich,40,5-8,3-4,0-0,16,1,2,5,1,3,13
4869,400490099,P. Prigioni,14,1-1,0-0,0-0,0,3,2,0,2,2,2
4870,400490099,J.R. Smith,27,13-19,2-4,2-5,4,1,5,0,2,1,30
4871,400490099,I. Shumpert,30,1-10,0-2,1-5,4,2,2,1,0,3,3
4872,400490099,T. Murry,29,6-12,1-1,2-2,2,2,0,0,3,4,15
4873,400490099,J. Tyler,24,2-6,2-2,0-0,1,0,0,0,1,4,6
4874,400490099,S. Brown,21,0-3,0-0,0-0,2,1,1,0,5,4,0
4875,400490099,T. Hardaway Jr.,35,6-15,3-4,3-5,2,2,0,0,1,1,18
4876,400488878,C. Bosh,34,8-13,4-4,2-3,10,1,1,0,4,4,22
4877,400488878,U. Haslem,12,1-1,0-1,0-0,0,0,0,0,1,0,2
4878,400488878,L. James,37,9-17,3-4,4-7,4,13,0,0,4,3,25
4879,400488878,M. Chalmers,31,6-13,0-0,4-6,5,4,3,0,2,4,16
4880,400488878,R. Mason Jr.,15,1-3,0-0,1-2,0,2,0,0,2,1,3
4881,400488878,R. Lewis,20,4-8,2-3,1-4,1,5,1,0,1,2,11
4882,400488878,C. Andersen,14,0-1,0-0,0-0,0,1,0,0,3,3,0
4883,400488878,S. Battier,24,1-8,0-0,0-7,2,0,0,0,0,4,2
4884,400488878,N. Cole,27,5-8,0-0,0-2,3,3,0,0,2,4,10
4885,400488878,R. Allen,28,7-13,1-1,4-9,6,1,2,0,0,0,19
4886,400488878,S. Hawes,29,10-14,3-4,1-2,9,2,0,0,2,4,24
4887,400488878,T. Young,34,5-15,0-0,0-1,6,2,2,0,5,2,10
4888,400488878,M. Carter-Williams,36,6-10,6-8,4-6,7,12,9,0,1,1,22
4889,400488878,E. Turner,37,10-19,6-6,0-4,4,5,1,0,3,3,26
4890,400488878,J. Anderson,35,3-8,0-0,2-5,6,1,2,0,3,3,8
4891,400488878,L. Allen,17,1-3,2-2,0-0,3,0,0,0,0,2,4
4892,400488878,D. Orton,15,1-1,2-2,0-0,1,0,1,1,1,4,4
4893,400488878,D. Morris,12,1-1,0-0,0-0,0,0,0,0,1,1,2
4894,400488878,T. Wroten,23,6-9,1-2,1-3,4,2,1,0,2,1,14
4895,400488895,S. Hawes,33,6-12,1-2,3-6,14,5,1,1,1,4,16
4896,400488895,T. Young,32,14-20,1-2,0-0,8,2,1,0,3,1,29
4897,400488895,M. Carter-Williams,32,6-15,0-2,2-6,3,5,1,0,2,4,14
4898,400488895,E. Turner,35,10-18,3-4,0-2,6,4,2,0,4,3,23
4899,400488895,J. Anderson,34,1-5,0-1,1-5,2,6,2,1,1,0,3
4900,400488895,L. Allen,19,5-6,0-0,0-0,4,2,0,0,1,0,10
4901,400488895,H. Thompson,10,0-2,0-0,0-1,0,0,0,1,0,1,0
4902,400488895,D. Orton,11,0-0,0-0,0-0,3,0,0,3,1,0,0
4903,400488895,D. Morris,13,2-6,0-0,0-1,1,1,0,0,2,3,4
4904,400488895,T. Wroten,19,4-10,2-3,0-2,5,1,1,0,4,1,10
4905,400488895,T. Booker,28,5-7,0-0,0-0,8,2,2,1,2,1,10
4906,400488895,T. Ariza,39,5-15,1-2,1-7,14,6,2,0,2,3,12
4907,400488895,M. Gortat,37,5-10,2-4,0-0,7,1,1,3,4,2,12
4908,400488895,J. Wall,34,10-19,4-6,2-3,5,6,3,0,2,3,26
4909,400488895,B. Beal,36,4-18,0-1,2-5,3,3,1,1,5,2,10
4910,400488895,A. Harrington,16,2-4,2-2,1-3,3,1,3,0,1,1,7
4911,400488895,M. Webster,24,4-9,2-2,3-7,2,0,2,1,0,0,13
4912,400488895,K. Seraphin,11,4-8,0-0,0-0,2,0,0,0,1,2,8
4913,400488895,E. Maynor,14,2-4,0-0,0-1,2,4,0,0,0,2,4
4914,400488895,G. Temple,1,0-0,0-0,0-0,0,0,0,0,0,0,0
4915,400488907,C. Boozer,32,9-16,4-4,0-0,10,2,0,0,0,3,22
4916,400488907,L. Deng,37,8-21,4-5,0-3,7,4,2,0,1,3,20
4917,400488907,J. Butler,39,4-6,1-2,0-1,6,4,1,2,2,0,9
4918,400488907,J. Noah,32,4-11,2-2,0-0,9,3,2,1,1,1,10
4919,400488907,D. Rose,32,4-14,4-4,1-3,4,6,0,0,8,2,13
4920,400488907,T. Gibson,24,6-9,0-0,0-0,7,0,1,1,2,2,12
4921,400488907,N. Mohammed,8,1-1,0-0,0-0,3,1,0,1,1,0,2
4922,400488907,M. Dunleavy,16,3-7,0-0,1-3,4,2,0,0,0,2,7
4923,400488907,K. Hinrich,20,3-8,2-2,1-4,1,6,2,0,3,1,9
4924,400488907,S. Hawes,30,8-11,0-0,2-4,11,2,1,3,2,1,18
4925,400488907,T. Young,29,5-9,0-0,3-4,7,2,1,1,1,2,13
4926,400488907,M. Carter-Williams,37,10-22,4-5,2-5,4,10,3,0,4,1,26
4927,400488907,E. Turner,39,7-16,6-7,0-0,3,3,1,0,2,1,20
4928,400488907,J. Anderson,30,0-4,1-2,0-1,3,2,0,0,0,1,1
4929,400488907,L. Allen,18,3-5,0-0,0-0,4,0,0,1,2,5,6
4930,400488907,B. Davies,2,1-1,0-0,0-0,0,0,0,0,0,0,2
4931,400488907,H. Thompson,5,0-1,0-0,0-1,1,1,0,0,1,2,0
4932,400488907,D. Orton,17,2-2,0-0,0-0,1,1,0,0,1,2,4
4933,400488907,D. Morris,11,2-4,1-2,1-1,0,3,1,0,1,0,6
4934,400488907,T. Wroten,23,4-11,0-2,3-6,5,0,1,1,1,3,11
4935,400488921,D. Lee,26,8-15,2-2,0-0,7,2,0,0,5,0,18
4936,400488921,A. Iguodala,33,11-18,3-4,7-11,3,3,3,1,1,2,32
4937,400488921,A. Bogut,23,1-1,2-4,0-0,7,3,2,1,1,4,4
4938,400488921,S. Curry,29,7-16,2-2,2-9,10,12,5,1,2,0,18
4939,400488921,K. Thompson,30,5-12,1-2,4-8,3,2,2,0,1,3,15
4940,400488921,D. Green,21,1-4,0-0,0-1,9,2,2,2,1,2,2
4941,400488921,K. Bazemore,13,2-6,2-4,1-2,3,1,2,1,2,2,7
4942,400488921,J. O'Neal,12,0-3,0-0,0-0,4,1,1,0,1,3,0
4943,400488921,O. Kuzmic,9,0-1,0-0,0-0,2,0,0,0,2,2,0
4944,400488921,M. Speights,14,4-8,1-2,0-1,2,0,0,1,1,3,9
4945,400488921,T. Douglas,19,1-5,0-0,1-4,3,2,1,0,3,3,3
4946,400488921,N. Nedovic,12,1-3,0-0,0-2,1,0,0,0,2,0,2
4947,400488921,S. Hawes,26,1-6,2-4,1-2,8,3,0,1,3,4,5
4948,400488921,T. Young,23,3-10,0-0,0-2,2,1,0,0,2,1,6
4949,400488921,M. Carter-Williams,35,4-17,9-12,1-7,6,4,0,0,6,3,18
4950,400488921,E. Turner,25,7-12,4-5,0-1,7,1,3,0,5,0,18
4951,400488921,J. Anderson,26,3-7,0-0,1-3,5,1,0,1,0,1,7
4952,400488921,L. Allen,18,1-3,0-0,0-0,8,1,0,0,2,2,2
4953,400488921,B. Davies,12,1-4,2-3,0-0,1,1,2,0,0,0,4
4954,400488921,H. Thompson,17,3-7,0-0,1-2,4,0,0,1,2,1,7
4955,400488921,D. Orton,17,0-2,1-3,0-0,6,1,0,0,2,2,1
4956,400488921,D. Morris,19,2-6,4-5,0-3,2,5,4,0,2,3,8
4957,400488921,T. Wroten,22,6-14,1-5,1-5,3,1,0,0,0,1,14
4958,400488936,T. Ariza,35,5-10,2-2,3-4,6,3,3,0,2,2,15
4959,400488936,N. Hilario,29,4-10,2-2,0-0,5,2,1,2,1,4,10
4960,400488936,M. Gortat,38,8-12,3-3,0-0,12,2,1,1,1,3,19
4961,400488936,J. Wall,36,8-16,3-4,5-8,3,9,1,1,2,4,24
4962,400488936,B. Beal,39,7-20,0-2,3-9,5,8,3,1,2,3,17
