,PLAYER,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,PER,GP_Normalized,GS_Normalized,MIN_Normalized,PPG_Normalized,OFFR_Normalized,DEFR_Normalized,RPG_Normalized,APG_Normalized,SPG_Normalized,BPG_Normalized,TPG_Normalized,FPG_Normalized,A/TO_Normalized,PER_Normalized,scores_Normalized
158,"Doug McDermott, SF",42.0,4.0,24.2,9.9,0.3,2.6,2.9,1.0,0.24,0.1,0.8,1.3,1.4,11.4,0.732142857143,0.0701754385965,0.633879781421,0.317307692308,0.0714285714286,0.25,0.207142857143,0.0884955752212,0.106666666667,0.0398406374502,0.135593220339,0.333333333333,0.175,0.283653846154,3.4446604772
159,"Robin Lopez, C",55.0,55.0,28.1,9.8,3.4,3.5,6.9,0.9,0.18,1.55,1.0,1.9,0.9,15.0,0.964285714286,0.964912280702,0.74043715847,0.314102564103,0.809523809524,0.336538461538,0.492857142857,0.0796460176991,0.08,0.617529880478,0.169491525424,0.487179487179,0.1125,0.341346153846,6.51035019611
160,"Nikola Mirotic, PF",48.0,2.0,22.5,9.0,0.7,4.4,5.1,0.9,0.73,0.77,1.1,1.8,0.8,12.4,0.839285714286,0.0350877192982,0.587431693989,0.288461538462,0.166666666667,0.423076923077,0.364285714286,0.0796460176991,0.324444444444,0.306772908367,0.186440677966,0.461538461538,0.1,0.299679487179,4.46281796726
161,"Michael Carter-Williams, PG",24.0,16.0,22.0,8.5,0.7,3.9,4.6,2.6,0.83,0.38,1.8,2.5,1.5,10.9,0.410714285714,0.280701754386,0.573770491803,0.272435897436,0.166666666667,0.375,0.328571428571,0.230088495575,0.368888888889,0.151394422311,0.305084745763,0.641025641026,0.1875,0.275641025641,4.56748374378
162,"Rajon Rondo, PG",46.0,29.0,26.4,6.5,0.9,4.3,5.2,6.5,1.33,0.15,2.4,2.0,2.7,11.4,0.803571428571,0.508771929825,0.693989071038,0.208333333333,0.214285714286,0.413461538462,0.371428571429,0.575221238938,0.591111111111,0.0597609561753,0.406779661017,0.512820512821,0.3375,0.283653846154,5.98068891316
163,"Jerian Grant, PG",44.0,15.0,16.2,5.7,0.3,1.3,1.6,1.6,0.73,0.11,0.8,1.5,2.1,11.9,0.767857142857,0.263157894737,0.415300546448,0.182692307692,0.0714285714286,0.125,0.114285714286,0.141592920354,0.324444444444,0.0438247011952,0.135593220339,0.384615384615,0.2625,0.291666666667,3.52395951506
164,"Isaiah Canaan, PG",32.0,0.0,17.8,5.4,0.2,1.3,1.5,1.1,0.66,0.03,0.6,1.1,1.8,8.5,0.553571428571,0.0,0.459016393443,0.173076923077,0.047619047619,0.125,0.107142857143,0.0973451327434,0.293333333333,0.0119521912351,0.101694915254,0.282051282051,0.225,0.237179487179,2.71398299165
165,"Cristiano Felicio, PF",46.0,0.0,15.5,4.7,2.0,2.8,4.8,0.6,0.35,0.28,0.5,1.7,1.3,15.8,0.803571428571,0.0,0.396174863388,0.150641025641,0.47619047619,0.269230769231,0.342857142857,0.0530973451327,0.155555555556,0.111553784861,0.0847457627119,0.435897435897,0.1625,0.354166666667,3.7961822567
166,"Bobby Portis, PF",37.0,1.0,11.8,4.2,1.1,2.1,3.2,0.5,0.19,0.11,0.5,1.3,1.1,12.9,0.642857142857,0.0175438596491,0.295081967213,0.134615384615,0.261904761905,0.201923076923,0.228571428571,0.0442477876106,0.0844444444444,0.0438247011952,0.0847457627119,0.333333333333,0.1375,0.307692307692,2.81828595872
167,"Paul Zipser, SF",23.0,5.0,15.2,4.1,0.3,1.9,2.3,0.4,0.3,0.22,0.7,1.0,0.6,6.1,0.392857142857,0.0877192982456,0.387978142077,0.13141025641,0.0714285714286,0.182692307692,0.164285714286,0.0353982300885,0.133333333333,0.0876494023904,0.118644067797,0.25641025641,0.075,0.198717948718,2.32352467173
168,"Denzel Valentine, SG",30.0,0.0,12.7,3.4,0.1,1.6,1.7,0.7,0.57,0.1,0.7,1.0,1.1,5.3,0.517857142857,0.0,0.319672131148,0.108974358974,0.0238095238095,0.153846153846,0.121428571429,0.0619469026549,0.253333333333,0.0398406374502,0.118644067797,0.25641025641,0.1375,0.185897435897,2.29916051561
169,"R.J. Hunter, SG",3.0,0.0,3.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,-3.2,0.0357142857143,0.0,0.0546448087432,0.0,0.0,0.0288461538462,0.0214285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0496794871795,0.190313306912
170,"LeBron James, SF",50.0,50.0,37.6,25.8,1.2,6.5,7.8,8.8,1.46,0.58,4.2,1.7,2.1,26.1,0.875,0.877192982456,1.0,0.826923076923,0.285714285714,0.625,0.557142857143,0.778761061947,0.648888888889,0.231075697211,0.71186440678,0.435897435897,0.2625,0.519230769231,8.63519146219
171,"Kyrie Irving, PG",47.0,47.0,35.2,24.4,0.8,2.4,3.2,5.9,1.23,0.23,2.7,2.1,2.1,21.7,0.821428571429,0.824561403509,0.934426229508,0.782051282051,0.190476190476,0.230769230769,0.228571428571,0.522123893805,0.546666666667,0.0916334661355,0.457627118644,0.538461538462,0.2625,0.448717948718,6.88001496874
172,"Kevin Love, PF",46.0,46.0,31.9,20.0,2.5,8.6,11.1,1.9,0.91,0.35,2.1,1.8,0.9,22.0,0.803571428571,0.80701754386,0.844262295082,0.641025641026,0.595238095238,0.826923076923,0.792857142857,0.16814159292,0.404444444444,0.139442231076,0.35593220339,0.461538461538,0.1125,0.453525641026,7.40641979795
173,"Kyle Korver, SG†",17.0,0.0,25.4,10.6,0.4,2.5,2.9,0.8,0.35,0.18,0.9,1.6,0.8,12.9,0.285714285714,0.0,0.666666666667,0.339743589744,0.0952380952381,0.240384615385,0.207142857143,0.070796460177,0.155555555556,0.0717131474104,0.152542372881,0.410256410256,0.1,0.307692307692,3.10344636386
174,"Derrick Williams, PF†",2.0,0.0,21.0,9.5,0.0,0.5,0.5,0.5,0.0,0.0,1.0,1.5,0.5,15.0,0.0178571428571,0.0,0.546448087432,0.304487179487,0.0,0.0480769230769,0.0357142857143,0.0442477876106,0.0,0.0,0.169491525424,0.384615384615,0.0625,0.341346153846,1.95478447006
175,"Channing Frye, PF",46.0,3.0,18.0,9.1,0.6,3.0,3.5,0.6,0.39,0.48,0.7,1.8,0.9,15.7,0.803571428571,0.0526315789474,0.464480874317,0.291666666667,0.142857142857,0.288461538462,0.25,0.0530973451327,0.173333333333,0.191235059761,0.118644067797,0.461538461538,0.1125,0.352564102564,3.75658159995
176,"J.R. Smith, SG",21.0,21.0,28.9,8.6,0.4,1.8,2.1,1.2,1.24,0.43,0.7,2.2,1.7,7.8,0.357142857143,0.368421052632,0.762295081967,0.275641025641,0.0952380952381,0.173076923077,0.15,0.106194690265,0.551111111111,0.171314741036,0.118644067797,0.564102564103,0.2125,0.225961538462,4.13164374847
177,"Tristan Thompson, C",53.0,53.0,29.8,8.0,3.6,6.0,9.6,0.8,0.57,1.19,0.8,2.4,1.1,15.3,0.928571428571,0.929824561404,0.786885245902,0.25641025641,0.857142857143,0.576923076923,0.685714285714,0.070796460177,0.253333333333,0.474103585657,0.135593220339,0.615384615385,0.1375,0.346153846154,7.05433677311
178,"Iman Shumpert, SG",49.0,13.0,25.4,7.8,0.6,2.4,3.0,1.6,1.0,0.31,1.0,2.0,1.6,10.7,0.857142857143,0.228070175439,0.666666666667,0.25,0.142857142857,0.230769230769,0.214285714286,0.141592920354,0.444444444444,0.123505976096,0.169491525424,0.512820512821,0.2,0.272435897436,4.45408306373
179,"Richard Jefferson, SF",52.0,6.0,19.7,5.2,0.4,2.0,2.4,0.9,0.29,0.12,0.7,1.9,1.4,7.0,0.910714285714,0.105263157895,0.510928961749,0.166666666667,0.0952380952381,0.192307692308,0.171428571429,0.0796460176991,0.128888888889,0.0478087649402,0.118644067797,0.487179487179,0.175,0.213141025641,3.40285568314
180,"Mike Dunleavy, SG†",23.0,2.0,15.9,4.6,0.2,1.8,2.0,0.9,0.26,0.09,0.6,1.4,1.4,7.7,0.392857142857,0.0350877192982,0.407103825137,0.147435897436,0.047619047619,0.173076923077,0.142857142857,0.0796460176991,0.115555555556,0.0358565737052,0.101694915254,0.358974358974,0.175,0.224358974359,2.43712409383
181,"Jordan McRae, SG",35.0,4.0,10.8,4.5,0.2,1.0,1.2,0.5,0.23,0.17,0.4,0.8,1.3,9.7,0.607142857143,0.0701754385965,0.267759562842,0.144230769231,0.047619047619,0.0961538461538,0.0857142857143,0.0442477876106,0.102222222222,0.0677290836653,0.0677966101695,0.205128205128,0.1625,0.25641025641,2.2248299725
182,"Kay Felder, PG",34.0,0.0,10.0,4.3,0.1,0.9,1.0,1.4,0.38,0.18,0.6,1.0,2.1,12.0,0.589285714286,0.0,0.245901639344,0.137820512821,0.0238095238095,0.0865384615385,0.0714285714286,0.12389380531,0.168888888889,0.0717131474104,0.101694915254,0.25641025641,0.2625,0.293269230769,2.43315466727
183,"DeAndre Liggins, SG",44.0,19.0,14.6,3.0,0.3,1.4,1.7,1.0,0.89,0.3,0.7,1.5,1.5,8.0,0.767857142857,0.333333333333,0.371584699454,0.0961538461538,0.0714285714286,0.134615384615,0.121428571429,0.0884955752212,0.395555555556,0.119521912351,0.118644067797,0.384615384615,0.1875,0.229166666667,3.41990071148
184,"James Jones, SG",33.0,1.0,6.9,2.8,0.1,0.6,0.6,0.2,0.06,0.21,0.2,0.6,1.0,13.8,0.571428571429,0.0175438596491,0.161202185792,0.0897435897436,0.0238095238095,0.0576923076923,0.0428571428571,0.0176991150442,0.0266666666667,0.0836653386454,0.0338983050847,0.153846153846,0.125,0.322115384615,1.72716814488
185,"Chris Andersen, PF",12.0,0.0,9.5,2.3,0.8,1.8,2.6,0.4,0.42,0.58,0.4,1.7,1.0,11.6,0.196428571429,0.0,0.232240437158,0.0737179487179,0.190476190476,0.173076923077,0.185714285714,0.0353982300885,0.186666666667,0.231075697211,0.0677966101695,0.435897435897,0.125,0.286858974359,2.42034797096
186,"Tobias Harris, SF",55.0,38.0,32.0,16.5,0.5,4.7,5.1,1.7,0.67,0.49,1.3,1.6,1.3,16.8,0.964285714286,0.666666666667,0.846994535519,0.528846153846,0.119047619048,0.451923076923,0.364285714286,0.150442477876,0.297777777778,0.195219123506,0.220338983051,0.410256410256,0.1625,0.370192307692,5.74877656073
187,"Reggie Jackson, PG",34.0,34.0,28.4,15.2,0.4,1.9,2.3,5.5,0.74,0.06,2.4,2.7,2.3,15.3,0.589285714286,0.59649122807,0.748633879781,0.487179487179,0.0952380952381,0.182692307692,0.164285714286,0.486725663717,0.328888888889,0.0239043824701,0.406779661017,0.692307692308,0.2875,0.346153846154,5.43606656109
188,"Andre Drummond, C",54.0,54.0,30.6,14.6,4.1,9.8,13.9,1.0,1.72,1.26,2.1,2.9,0.5,21.5,0.946428571429,0.947368421053,0.808743169399,0.467948717949,0.97619047619,0.942307692308,0.992857142857,0.0884955752212,0.764444444444,0.501992031873,0.35593220339,0.74358974359,0.0625,0.445512820513,9.04431101021
189,"Kentavious Caldwell-Pope, SG",50.0,50.0,33.8,14.3,0.8,2.5,3.3,2.9,1.34,0.18,1.2,1.7,2.3,14.0,0.875,0.877192982456,0.896174863388,0.458333333333,0.190476190476,0.240384615385,0.235714285714,0.256637168142,0.595555555556,0.0717131474104,0.203389830508,0.435897435897,0.2875,0.325320512821,5.94928992109
190,"Marcus Morris, PF",54.0,54.0,32.8,14.1,0.9,3.6,4.5,2.1,0.78,0.28,1.1,2.0,2.0,12.9,0.946428571429,0.947368421053,0.868852459016,0.451923076923,0.214285714286,0.346153846154,0.321428571429,0.185840707965,0.346666666667,0.111553784861,0.186440677966,0.512820512821,0.25,0.307692307692,5.99745531826
191,"Jon Leuer, PF",49.0,18.0,26.7,10.9,1.3,4.2,5.5,1.8,0.45,0.37,0.9,2.1,2.0,15.8,0.857142857143,0.315789473684,0.70218579235,0.349358974359,0.309523809524,0.403846153846,0.392857142857,0.159292035398,0.2,0.147410358566,0.152542372881,0.538461538462,0.25,0.354166666667,5.13257717574
192,"Ish Smith, PG",54.0,21.0,23.7,8.5,0.3,2.4,2.7,4.9,0.72,0.39,1.4,1.6,3.4,14.0,0.946428571429,0.368421052632,0.620218579235,0.272435897436,0.0714285714286,0.230769230769,0.192857142857,0.433628318584,0.32,0.155378486056,0.237288135593,0.410256410256,0.425,0.325320512821,5.0094309091
193,"Beno Udrih, PG",30.0,0.0,14.0,5.7,0.2,1.1,1.3,3.0,0.23,0.0,0.8,0.7,3.8,15.4,0.517857142857,0.0,0.355191256831,0.182692307692,0.047619047619,0.105769230769,0.0928571428571,0.265486725664,0.102222222222,0.0,0.135593220339,0.179487179487,0.475,0.347756410256,2.80753188659
194,"Reggie Bullock, SF",14.0,3.0,15.5,4.9,0.4,1.6,2.0,0.9,0.43,0.21,0.4,1.1,2.0,10.2,0.232142857143,0.0526315789474,0.396174863388,0.157051282051,0.0952380952381,0.153846153846,0.142857142857,0.0796460176991,0.191111111111,0.0836653386454,0.0677966101695,0.282051282051,0.25,0.264423076923,2.44863541007
195,"Aron Baynes, C",52.0,2.0,15.5,4.7,1.3,2.7,4.0,0.3,0.27,0.42,0.7,2.2,0.5,11.6,0.910714285714,0.0350877192982,0.396174863388,0.150641025641,0.309523809524,0.259615384615,0.285714285714,0.0265486725664,0.12,0.167330677291,0.118644067797,0.564102564103,0.0625,0.286858974359,3.69345633001
196,"Stanley Johnson, SF",51.0,0.0,16.8,4.3,0.5,1.9,2.3,1.3,0.67,0.37,0.8,1.5,1.6,8.8,0.892857142857,0.0,0.431693989071,0.137820512821,0.119047619048,0.182692307692,0.164285714286,0.115044247788,0.297777777778,0.147410358566,0.135593220339,0.384615384615,0.2,0.241987179487,3.45082545435
197,"Boban Marjanovic, C",22.0,0.0,6.8,3.9,1.3,1.9,3.2,0.2,0.09,0.36,0.3,0.5,0.7,26.2,0.375,0.0,0.158469945355,0.125,0.309523809524,0.182692307692,0.228571428571,0.0176991150442,0.04,0.143426294821,0.0508474576271,0.128205128205,0.0875,0.520833333333,2.36776882017
198,"Darrun Hilliard, SG",27.0,1.0,10.7,3.3,0.1,0.9,1.0,0.9,0.26,0.04,0.7,1.1,1.2,3.6,0.464285714286,0.0175438596491,0.265027322404,0.105769230769,0.0238095238095,0.0865384615385,0.0714285714286,0.0796460176991,0.115555555556,0.0159362549801,0.118644067797,0.282051282051,0.15,0.158653846154,1.95488970812
199,"Henry Ellenson, PF",14.0,0.0,4.0,1.5,0.1,0.7,0.9,0.3,0.0,0.0,0.4,0.2,0.8,6.0,0.232142857143,0.0,0.0819672131148,0.0480769230769,0.0238095238095,0.0673076923077,0.0642857142857,0.0265486725664,0.0,0.0,0.0677966101695,0.0512820512821,0.1,0.197115384615,0.960332642371
200,"Michael Gbinije, SG",9.0,0.0,3.6,0.4,0.2,0.1,0.3,0.2,0.0,0.0,0.0,0.2,0.0,-2.1,0.142857142857,0.0,0.0710382513661,0.0128205128205,0.047619047619,0.00961538461538,0.0214285714286,0.0176991150442,0.0,0.0,0.0,0.0512820512821,0.0,0.0673076923077,0.441667769341
201,"Paul George, SF",47.0,47.0,35.6,22.5,0.9,5.3,6.1,3.3,1.62,0.34,2.9,2.7,1.1,19.0,0.821428571429,0.824561403509,0.945355191257,0.721153846154,0.214285714286,0.509615384615,0.435714285714,0.29203539823,0.72,0.135458167331,0.491525423729,0.692307692308,0.1375,0.405448717949,7.34638979651
202,"Jeff Teague, PG",54.0,54.0,32.7,15.6,0.4,3.7,4.1,8.2,1.48,0.46,2.8,2.2,2.9,19.7,0.946428571429,0.947368421053,0.866120218579,0.5,0.0952380952381,0.355769230769,0.292857142857,0.725663716814,0.657777777778,0.183266932271,0.474576271186,0.564102564103,0.3625,0.416666666667,7.38833560874
203,"Myles Turner, C",53.0,53.0,30.7,15.5,1.5,5.7,7.2,1.2,0.81,2.19,1.4,3.2,0.8,19.4,0.928571428571,0.929824561404,0.811475409836,0.496794871795,0.357142857143,0.548076923077,0.514285714286,0.106194690265,0.36,0.872509960159,0.237288135593,0.820512820513,0.1,0.411858974359,7.494536347
204,"Thaddeus Young, PF",49.0,49.0,31.1,11.5,1.5,4.6,6.1,1.7,1.84,0.49,1.5,1.9,1.1,15.0,0.857142857143,0.859649122807,0.822404371585,0.36858974359,0.357142857143,0.442307692308,0.435714285714,0.150442477876,0.817777777778,0.195219123506,0.254237288136,0.487179487179,0.1375,0.341346153846,6.52665323861
205,"C.J. Miles, SF",48.0,14.0,23.1,10.9,0.3,2.6,3.0,0.6,0.6,0.44,0.5,2.1,1.1,14.0,0.839285714286,0.245614035088,0.603825136612,0.349358974359,0.0714285714286,0.25,0.214285714286,0.0530973451327,0.266666666667,0.175298804781,0.0847457627119,0.538461538462,0.1375,0.325320512821,4.15488877663
206,"Al Jefferson, C",54.0,1.0,14.7,8.6,1.2,3.1,4.3,0.8,0.28,0.26,0.5,1.9,1.6,19.5,0.946428571429,0.0175438596491,0.374316939891,0.275641025641,0.285714285714,0.298076923077,0.307142857143,0.070796460177,0.124444444444,0.103585657371,0.0847457627119,0.487179487179,0.2,0.413461538462,3.98907781289
207,"Rodney Stuckey, PG",22.0,0.0,19.0,8.6,0.1,2.2,2.3,2.0,0.36,0.0,1.5,1.5,1.3,10.8,0.375,0.0,0.491803278689,0.275641025641,0.0238095238095,0.211538461538,0.164285714286,0.176991150442,0.16,0.0,0.254237288136,0.384615384615,0.1625,0.274038461538,2.9544602887
208,"Monta Ellis, SG",46.0,23.0,26.9,8.0,0.2,2.7,2.8,3.2,0.93,0.39,1.8,2.1,1.7,9.3,0.803571428571,0.40350877193,0.707650273224,0.25641025641,0.047619047619,0.259615384615,0.2,0.283185840708,0.413333333333,0.155378486056,0.305084745763,0.538461538462,0.2125,0.25,4.83631910669
209,"Glenn Robinson III, SG",52.0,24.0,21.8,6.0,0.9,2.8,3.7,0.7,0.54,0.33,0.6,0.9,1.2,10.2,0.910714285714,0.421052631579,0.568306010929,0.192307692308,0.214285714286,0.269230769231,0.264285714286,0.0619469026549,0.24,0.131474103586,0.101694915254,0.230769230769,0.15,0.264423076923,4.02049104752
210,"Aaron Brooks, PG",45.0,0.0,14.5,5.3,0.3,0.8,1.1,2.2,0.49,0.18,1.1,1.4,2.0,10.3,0.785714285714,0.0,0.368852459016,0.169871794872,0.0714285714286,0.0769230769231,0.0785714285714,0.194690265487,0.217777777778,0.0717131474104,0.186440677966,0.358974358974,0.25,0.266025641026,3.09698348517
211,"Kevin Seraphin, C",31.0,0.0,10.9,4.2,0.9,2.2,3.1,0.5,0.13,0.45,0.5,1.3,1.1,14.9,0.535714285714,0.0,0.270491803279,0.134615384615,0.214285714286,0.211538461538,0.221428571429,0.0442477876106,0.0577777777778,0.179282868526,0.0847457627119,0.333333333333,0.1375,0.339743589744,2.76470534056
212,"Lavoy Allen, PF",42.0,5.0,14.0,2.5,1.2,1.6,2.8,0.9,0.31,0.31,0.4,1.2,2.2,9.2,0.732142857143,0.0877192982456,0.355191256831,0.0801282051282,0.285714285714,0.153846153846,0.2,0.0796460176991,0.137777777778,0.123505976096,0.0677966101695,0.307692307692,0.275,0.248397435897,3.13455818224
213,"Joe Young, PG",24.0,0.0,5.0,2.5,0.0,0.5,0.6,0.5,0.17,0.0,0.2,0.2,3.3,11.4,0.410714285714,0.0,0.109289617486,0.0801282051282,0.0,0.0480769230769,0.0428571428571,0.0442477876106,0.0755555555556,0.0,0.0338983050847,0.0512820512821,0.4125,0.283653846154,1.59220371995
214,"Rakeem Christmas, PF",6.0,0.0,3.3,1.3,0.3,0.5,0.8,0.2,0.17,0.33,0.0,0.3,0.0,20.6,0.0892857142857,0.0,0.0628415300546,0.0416666666667,0.0714285714286,0.0480769230769,0.0571428571429,0.0176991150442,0.0755555555556,0.131474103586,0.0,0.0769230769231,0.0,0.43108974359,1.10318385735
215,"Georges Niang, SF",21.0,0.0,4.1,0.9,0.1,0.6,0.7,0.2,0.14,0.0,0.2,0.3,1.0,-0.6,0.357142857143,0.0,0.0846994535519,0.0288461538462,0.0238095238095,0.0576923076923,0.05,0.0176991150442,0.0622222222222,0.0,0.0338983050847,0.0769230769231,0.125,0.0913461538462,1.00927916916
216,"Giannis Antetokounmpo, SF",52.0,52.0,35.3,23.5,1.9,6.8,8.7,5.5,1.73,2.0,3.1,3.3,1.8,26.9,0.910714285714,0.912280701754,0.937158469945,0.753205128205,0.452380952381,0.653846153846,0.621428571429,0.486725663717,0.768888888889,0.796812749004,0.525423728814,0.846153846154,0.225,0.532051282051,9.4220704219
217,"Jabari Parker, PF",51.0,50.0,33.9,20.1,1.5,4.6,6.2,2.8,1.0,0.43,1.8,2.2,1.5,19.0,0.892857142857,0.877192982456,0.898907103825,0.644230769231,0.357142857143,0.442307692308,0.442857142857,0.247787610619,0.444444444444,0.171314741036,0.305084745763,0.564102564103,0.1875,0.405448717949,6.88117851459
218,"Greg Monroe, C",52.0,0.0,21.4,11.0,2.0,4.7,6.6,2.1,1.23,0.5,1.6,1.9,1.4,21.6,0.910714285714,0.0,0.55737704918,0.352564102564,0.47619047619,0.451923076923,0.471428571429,0.185840707965,0.546666666667,0.199203187251,0.271186440678,0.487179487179,0.175,0.447115384615,5.53238943636
219,"Malcolm Brogdon, SG",53.0,12.0,25.8,9.5,0.6,2.2,2.7,4.2,1.17,0.13,1.6,1.9,2.7,13.7,0.928571428571,0.210526315789,0.677595628415,0.304487179487,0.142857142857,0.211538461538,0.192857142857,0.371681415929,0.52,0.0517928286853,0.271186440678,0.487179487179,0.3375,0.320512820513,5.0282862925
220,"Michael Beasley, SF",45.0,1.0,16.4,8.8,0.7,2.9,3.6,1.0,0.42,0.44,1.3,1.6,0.8,16.2,0.785714285714,0.0175438596491,0.420765027322,0.282051282051,0.166666666667,0.278846153846,0.257142857143,0.0884955752212,0.186666666667,0.175298804781,0.220338983051,0.410256410256,0.1,0.360576923077,3.75036349545
221,"Tony Snell, SG",52.0,52.0,28.4,8.0,0.3,3.0,3.3,1.2,0.5,0.23,0.6,1.6,1.9,9.4,0.910714285714,0.912280701754,0.748633879781,0.25641025641,0.0714285714286,0.288461538462,0.235714285714,0.106194690265,0.222222222222,0.0916334661355,0.101694915254,0.410256410256,0.2375,0.251602564103,4.8447477875
222,"Matthew Dellavedova, PG",48.0,41.0,26.4,7.7,0.4,1.7,2.1,5.2,0.81,0.0,1.9,2.0,2.8,10.2,0.839285714286,0.719298245614,0.693989071038,0.246794871795,0.0952380952381,0.163461538462,0.15,0.46017699115,0.36,0.0,0.322033898305,0.512820512821,0.35,0.264423076923,5.17752201563
223,"Mirza Teletovic, PF",44.0,2.0,16.7,7.2,0.2,2.3,2.5,0.8,0.16,0.23,0.7,1.6,1.1,10.0,0.767857142857,0.0350877192982,0.428961748634,0.230769230769,0.047619047619,0.221153846154,0.178571428571,0.070796460177,0.0711111111111,0.0916334661355,0.118644067797,0.410256410256,0.1375,0.261217948718,3.0711796281
224,"John Henson, C",46.0,38.0,20.2,7.0,1.4,3.8,5.2,1.1,0.54,1.3,1.0,2.6,1.1,14.7,0.803571428571,0.666666666667,0.524590163934,0.224358974359,0.333333333333,0.365384615385,0.371428571429,0.0973451327434,0.24,0.517928286853,0.169491525424,0.666666666667,0.1375,0.336538461538,5.4548038269
225,"Khris Middleton, SG",2.0,0.0,18.0,5.5,0.0,1.5,1.5,4.0,1.5,0.5,0.5,1.5,8.0,13.9,0.0178571428571,0.0,0.464480874317,0.176282051282,0.0,0.144230769231,0.107142857143,0.353982300885,0.666666666667,0.199203187251,0.0847457627119,0.384615384615,1.0,0.323717948718,3.92292494568
226,"Rashad Vaughn, SG",22.0,0.0,11.7,3.8,0.0,1.1,1.2,0.4,0.5,0.23,0.3,0.6,1.5,8.1,0.375,0.0,0.292349726776,0.121794871795,0.0,0.105769230769,0.0857142857143,0.0353982300885,0.222222222222,0.0916334661355,0.0508474576271,0.153846153846,0.1875,0.230769230769,1.95284487574
227,"Jason Terry, SG",46.0,0.0,17.1,3.5,0.2,1.0,1.2,1.4,0.57,0.3,0.5,1.3,3.1,8.5,0.803571428571,0.0,0.439890710383,0.112179487179,0.047619047619,0.0961538461538,0.0857142857143,0.12389380531,0.253333333333,0.119521912351,0.0847457627119,0.333333333333,0.3875,0.237179487179,3.12463643984
228,"Thon Maker, PF",28.0,5.0,6.7,3.4,0.5,1.0,1.5,0.1,0.21,0.36,0.2,1.1,0.8,19.3,0.482142857143,0.0877192982456,0.155737704918,0.108974358974,0.119047619048,0.0961538461538,0.107142857143,0.00884955752212,0.0933333333333,0.143426294821,0.0338983050847,0.282051282051,0.1,0.410256410256,2.22873372469
229,"Miles Plumlee, C†",32.0,12.0,9.7,2.6,0.7,0.9,1.7,0.6,0.34,0.28,0.7,1.5,0.8,8.0,0.553571428571,0.210526315789,0.237704918033,0.0833333333333,0.166666666667,0.0865384615385,0.121428571429,0.0530973451327,0.151111111111,0.111553784861,0.118644067797,0.384615384615,0.1,0.229166666667,2.60795805554
230,"Steve Novak, SF",8.0,0.0,2.8,0.6,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.1,0.0,1.4,0.125,0.0,0.0491803278689,0.0192307692308,0.0,0.0384615384615,0.0285714285714,0.0,0.0,0.0,0.0,0.025641025641,0.0,0.123397435897,0.409482525671
231,"Harrison Barnes, SF",54.0,54.0,35.8,20.1,1.3,4.0,5.3,1.5,0.87,0.22,1.3,1.6,1.2,17.5,0.946428571429,0.947368421053,0.950819672131,0.644230769231,0.309523809524,0.384615384615,0.378571428571,0.132743362832,0.386666666667,0.0876494023904,0.220338983051,0.410256410256,0.15,0.38141025641,6.33062313816
232,"Wesley Matthews, SG",51.0,51.0,35.3,15.4,0.2,3.3,3.6,2.5,1.1,0.2,1.4,2.2,1.8,13.4,0.892857142857,0.894736842105,0.937158469945,0.49358974359,0.047619047619,0.317307692308,0.257142857143,0.221238938053,0.488888888889,0.0796812749004,0.237288135593,0.564102564103,0.225,0.315705128205,5.97231672531
233,"Yogi Ferrell, PG†",8.0,7.0,34.6,14.6,0.4,2.5,2.9,4.9,1.75,0.25,1.9,2.1,2.6,16.8,0.125,0.122807017544,0.918032786885,0.467948717949,0.0952380952381,0.240384615385,0.207142857143,0.433628318584,0.777777777778,0.0996015936255,0.322033898305,0.538461538462,0.325,0.370192307692,5.04324952459
234,"Deron Williams, PG",38.0,38.0,29.7,13.4,0.3,2.3,2.6,7.0,0.61,0.05,2.4,2.4,2.9,15.8,0.660714285714,0.666666666667,0.784153005464,0.429487179487,0.0714285714286,0.221153846154,0.185714285714,0.619469026549,0.271111111111,0.0199203187251,0.406779661017,0.615384615385,0.3625,0.354166666667,5.66864924008
235,"Dirk Nowitzki, PF",28.0,28.0,25.8,13.4,0.5,5.4,5.9,1.5,0.64,0.71,0.9,2.0,1.7,16.4,0.482142857143,0.491228070175,0.677595628415,0.429487179487,0.119047619048,0.519230769231,0.421428571429,0.132743362832,0.284444444444,0.282868525896,0.152542372881,0.512820512821,0.2125,0.363782051282,5.08186196508
236,"J.J. Barea, PG",18.0,5.0,24.7,12.2,0.3,2.6,2.9,4.9,0.5,0.06,1.7,0.7,2.9,17.4,0.303571428571,0.0877192982456,0.647540983607,0.391025641026,0.0714285714286,0.25,0.207142857143,0.433628318584,0.222222222222,0.0239043824701,0.28813559322,0.179487179487,0.3625,0.379807692308,3.84811416831
237,"Seth Curry, SG",50.0,22.0,28.1,11.7,0.4,2.1,2.5,2.7,1.14,0.12,1.3,1.9,2.1,14.8,0.875,0.385964912281,0.74043715847,0.375,0.0952380952381,0.201923076923,0.178571428571,0.238938053097,0.506666666667,0.0478087649402,0.220338983051,0.487179487179,0.2625,0.338141025641,4.95370765206
