Round,Rank,Value,Name,Inj,Team,Pos,g,m,p,3,r,a,s,b,fg%,fga,ft%,fta,to,3%,3a,2%,2a,adjfg%,dr,or,2d,3d,fg,fgm,pf,ft,ftm,3m,2,ato,a+to,netft,to48,3s48,dpg,ppg,g,s+b,p48,str,a-to,tech,3a/fga,ts%,pV,3V,rV,aV,sV,bV,fg%V,ft%V,toV,3%V,2%V,adjfg%V,drV,orV,2dV,3dV,fgV,fgaV,fgmV,pfV,ftV,ftaV,ftmV,mV,3aV,3mV,2V,2aV,atoV,netftV,to48V,3s48V,dpgV,ppgV,s+bV,p48V,strV,a-toV,techV,3a/fgaV,ts%V
4,48,0.0834789828535958,Danilo Gallinari,Questionable - left groin strain,DEN,F,44,1503.81666666667,758,80,216,98,30,11,0.432485322896282,511,0.887218045112782,266,61,0.380952380952381,210,0.46843853820598,301,0.510763209393346,192,24,2,0,221,290,67,236,30,130,141,1.60655737704918,159,206,1.94704585000388,2.55350275410345,233,17.2272727272727,44,41,24.1944385951302,0.491803278688525,37,3,0.410958904109589,0.603464747468314,0.409570121792769,0.555583903212741,-0.242068363066024,-0.368572527031298,-0.760558245744513,-0.698969145999096,-0.847875765085622,1.56826285912609,0.374925470401425,0.244851844434323,-0.773447546115037,-0.439717398160751,0.0282098571586783,-0.775092332669608,-0.553037994937893,-0.176693971476771,-0.208241381975993,0.0291471208450397,-0.212163170697647,1.11916696704054,1.45179029847878,1.21803037162986,0.0502119718030946,0.92409913620824,0.549361870272501,-0.538766400769482,-0.496367680652313,-0.313749505985743,-0.16767588860105,1.67905920538806,0.82117066204417,0.341527890625268,-0.26196337066264,0.40957012179277,-1.05434596013857,-0.0266549549691657,-0.233228347584495,-0.298140530097969,-0.368301509102353,0.625729835865552,0.838000780401545
5,49,0.0828284456127318,Serge Ibaka,,TOR,F,56,1710.05,846,83,382,59,33,92,0.487215909090909,704,0.846153846153846,91,66,0.386046511627907,215,0.531697341513292,489,0.546164772727273,282,100,8,0,343,361,139,77,14,132,260,0.893939393939394,125,63,1.85257741001725,2.32975643987018,407,15.1071428571429,56,125,23.7466740738575,0.5,-7,4,0.305397727272727,0.568517821622493,0.0443295876899115,0.19095772303642,0.45509790929656,-0.893796952323854,-0.985431546580201,1.90112836259377,0.341385023230404,0.237398874344394,0.604560271567542,0.332537999482145,0.337227813009633,0.437316702478854,0.367056930516505,0.560162467665238,-0.0490124654560074,-0.176693971476771,0.360027206098071,0.251382983721463,-0.154276772461693,-0.427637007706345,-0.71433663121207,-0.815680378735199,0.891250880229566,0.237678867598817,0.147623357216819,-0.117714498608878,0.283074364954952,0.20185682980916,-0.749309560383004,-0.533602731793439,0.81110782465008,0.139306224132772,0.556318674352233,0.0443295876899125,0.940132882218015,-0.0898459775145703,-0.181894728494914,-0.892674696887329,-0.425202988472305,0.00739966612107559,-0.0775718354757303
5,50,0.0797536778769098,DeAndre Jordan,,LAC,C,56,1750.9,674,0,769,65,32,96,0.694516971279373,383,0.501766784452297,283,87,0,1,0.696335078534031,382,0.694516971279373,573,196,23,0,266,117,148,142,141,1,266,0.747126436781609,152,1,2.38505911245645,0,701,12.0357142857143,56,128,18.4773545033983,0.367816091954023,-22,13,0.00261096605744125,0.664013240857503,-0.484793758805193,-1.41727272382822,2.97448400560176,-0.845851154164368,-1.02882814849586,2.03446669636776,2.78092337982545,-3.97162463608181,0.190141216338066,-0.0478553800292025,2.95367742909651,2.3169064322452,2.98698321510202,2.4057502545155,1.33705774061918,-0.176693971476771,-0.348843919231431,-1.07864215495083,1.59142090018211,-0.686746302968514,-0.0839822336829861,0.761696450045928,-3.52578428921322,0.375199595099718,-1.4970591814494,1.53102406392762,0.341136639232694,-0.319060472534704,-1.13881239278301,-1.22234551643871,0.378172032699857,-1.62053455312471,2.7343632287375,-0.484793758805192,1.02230242253982,-0.896447158658213,-0.651484423811427,-1.05754551624908,-3.2418262172849,-1.0456805052779,1.42670346012225
5,51,0.0777693053004445,Dwight Howard,,ATL,C,51,1503.9,691,0,660,63,44,62,0.644391408114558,419,0.553113553113553,273,106,0,2,0.647482014388489,417,0.644391408114558,444,216,36,0,270,149,146,151,122,2,270,0.594339622641509,169,29,3.38320367045681,0,550,13.5490196078431,51,106,22.0546578894873,0.415094339622642,-43,10,0.00477326968973747,0.640859177919573,-0.224092538610045,-1.41727272382822,2.68612745741544,-0.812477118190608,-0.320867897636479,1.10371283708263,2.5867182415889,-3.46135193036563,-0.389890682624573,-0.103278760886914,2.5839673644484,1.93943870808076,2.21747585882493,3.19736266309098,2.86445275201968,-0.176693971476771,-0.0683280728443552,-0.759276885870087,1.25796514898681,-1.04125749561479,0.146862483843502,0.899426963588398,-3.28096174392528,0.0400367593372081,-1.48786680149167,1.51597047130455,0.636001914486326,0.0503641124150401,-1.7379160363172,-0.879716673855846,-0.443908802165172,-1.52862704210789,2.01517564778769,-0.224092538610044,0.70436537763453,-0.330108372710141,-0.663709049926624,-1.33470090670558,-2.60977351016573,-1.24567170133745,1.28495801264956
5,52,0.0761696367596763,Zach LaVine,Out for season - torn acl,MIN,G,47,1748.81666666667,889,120,160,140,41,10,0.459802538787024,709,0.835714285714286,140,85,0.388349514563107,309,0.515,400,0.544428772919605,141,19,0,0,326,383,104,117,23,189,206,1.64705882352941,225,94,2.33300612795319,3.29365571005156,192,18.9148936170213,47,51,24.4004993852986,0.482352941176471,55,1,0.435825105782793,0.5768232546068,0.700301158517959,1.35312168861228,-0.790674730769905,-0.0323027705007406,-0.297549239619221,-0.768475298711071,-0.347360846584814,0.35449769275174,-0.0915965608240206,0.675712490224293,-0.0119101340783131,0.47202005685888,-0.659305943857201,-0.927106413759305,-0.788249908696106,-0.176693971476771,0.778220036321472,0.834629906068905,-0.8363897190188,0.00666202383237304,-0.109155142520481,-0.192875232353644,0.42505350097861,1.49555236009715,1.32480267674934,-1.2906030651039,0.142242465642982,0.141468126833126,-0.154695902117678,0.0107262431681436,0.504469289937189,1.03884724515526,-0.764095222889436,0.70030115851796,-0.81922770098436,0.00781214712935647,-0.332347592764316,-0.0954482809948128,0.45374326732737,1.00449605609364,0.184339193953581
5,53,0.0707728974518508,Paul Millsap,,ATL,F,53,1810.33333333333,950,64,418,198,78,51,0.438573315719947,757,0.762886597938144,291,115,0.326530612244898,196,0.477718360071301,561,0.480845442536328,328,90,13,0,332,425,141,222,69,132,268,1.72173913043478,313,153,3.04916221690296,1.69692505984165,457,17.9245283018868,53,129,25.1887313570245,0.678260869565217,83,6,0.25891677675033,0.536698906264124,0.529688234398124,-0.10699813379347,0.843489447325766,0.306506504115366,1.15901563110115,0.63064046531327,-0.883796732592537,-0.427130444456092,-0.490876260764103,-1.20878412203933,-0.959547651777189,-1.41618357495498,0.94835679084534,0.465851771010155,0.481006833470856,-0.176693971476771,0.431765450342395,0.648522095251189,-0.784277626020977,-0.714993018594579,0.813700980911409,0.962743791528743,-1.15747647068417,0.920249722653805,0.0868649386221143,-0.211751726142286,0.507289688266485,0.7069748417275,-0.0620139826328347,0.562391188142685,-0.202579974965681,-0.366924632698902,1.11837214330251,0.529688234398125,1.24968982971966,0.139164662026425,0.472524422997777,0.148189004215375,-1.15740693055357,-0.326047126372969,-1.1075154956399
5,54,0.0658293234027147,Jrue Holiday,,NOR,G,42,1358.51666666667,685,66,167,315,68,23,0.46830985915493,568,0.69047619047619,126,128,0.392857142857143,168,0.5,400,0.526408450704225,136,31,11,0,266,302,105,87,39,102,200,2.4609375,443,48,4.52257977450896,2.33195519623118,227,16.3095238095238,42,91,24.2028683245206,0.53125,187,1,0.295774647887324,0.549371230591556,0.251467021782956,0.287839075257181,-0.582168717778275,1.99094190360525,1.51710583055615,-0.143392755274124,-0.100760562932598,-0.82440418914674,-1.4609569243381,0.535779029231312,-0.355227087013388,-0.0772308651728455,-0.539263502409984,-0.567696735409919,0.567018737244075,-0.176693971476771,0.467431922057087,0.472363276751126,-0.452380883227371,-0.456426929402142,-0.33612399269462,-0.183086546359434,-0.430381690154889,0.578722042626551,0.216792249029885,-0.168057660823732,0.347588003041332,0.417688609284966,1.54052725261739,-0.522493977202386,-1.48776329825491,0.149529003707548,-0.216615504244806,0.251467021782957,0.839703444046917,-0.0235326620609857,-0.240982500494522,1.92478441620578,0.409352042286983,-0.0572425490311638,-0.664215116700429
5,55,0.0639086223388346,LaMarcus Aldridge,,SAS,F,51,1649.26666666667,893,16,373,107,30,58,0.478679504814305,727,0.815315315315315,222,74,0.421052631578947,38,0.481857764876633,689,0.489683631361761,255,118,13,0,348,379,121,181,41,22,332,1.44594594594595,181,140,2.15368446582319,0.465661506123934,343,17.5098039215686,51,88,25.9897328105421,0.405405405405405,33,0,0.0522696011004127,0.541422127370616,0.458242538402338,-1.07685824700547,0.634570820651128,-0.426403763076311,-0.987984287869358,0.957302117644525,0.164286047798526,0.279291023112931,0.303516364033898,0.244514964327107,-1.08976949355652,-1.15497643202353,0.349050564299422,1.12861556868039,0.530781607673482,-0.176693971476771,0.720148900784182,0.64199814875331,-0.548896472971741,-0.250945919651751,0.466318106120685,0.439358721860569,-0.187605015718942,0.577388652319823,-1.18406617862644,1.23957663953672,1.29480000694489,1.50438873204153,-0.340488606437375,0.474244473947754,0.594844625626586,-1.31145466943265,0.331309269607483,0.458242538402339,0.163013111984979,0.258571297845314,-0.498705471900718,-0.417458805785799,0.826629557666626,-1.813852128211,-0.95459142042993
5,56,0.05441542686954,Kristaps Porzingis,,NYK,F,49,1619.75,898,93,346,65,36,95,0.448700410396717,731,0.784210526315789,190,89,0.385892116182573,241,0.479591836734694,490,0.512311901504788,263,83,9,0,328,403,189,149,41,148,235,0.730337078651685,154,108,2.63744405000772,2.75598086124402,394,18.3265306122449,49,131,26.6115141225498,0.404494382022472,-24,3,0.3296853625171,0.551190768475325,0.598942264830129,0.642148020521681,0.542518467824685,-0.771649323679448,-0.632059216695548,2.45353003108603,-0.646640120863529,-0.0787317027224109,-0.100234040047214,0.421153300751624,-0.861820332355513,-0.516058178239057,0.534258902532271,0.461291693369689,0.162198232612592,-0.176693971476771,0.653307838655547,0.795941562973134,-0.866660424588587,-2.64446097828268,0.190325833813187,0.220646808626211,-0.251514124238196,0.712665216667757,0.612043059390258,-0.585186719175387,0.366020471066012,0.547512236037331,-1.34678958895163,0.13768343849446,0.173585090191965,0.492201618775839,0.87699287259263,0.59894226483013,1.61705338105957,0.36449921519567,-0.622067661786547,-1.11721305087524,-0.246369767595314,0.193229689333409,-0.673509808007582
5,57,0.0521207268982524,Goran Dragic,,MIA,G,49,1679.8,995,80,190,306,50,8,0.485215053763441,744,0.784552845528455,246,154,0.427807486631016,187,0.504488330341113,557,0.538978494623656,153,37,4,0,361,383,137,193,53,107,281,1.98701298701299,460,140,4.40052387188951,2.28598642695559,211,20.3061224489796,49,58,28.4319561852601,0.324675324675325,152,5,0.251344086021505,0.583755749554116,0.93997193001302,0.354272002494275,-0.618128947527433,1.42929112516555,0.0622864139549991,-0.860879979867516,0.356555472927603,-0.0959849437153246,-1.56620620820591,1.43772849228935,-0.301086459946527,0.305386472769734,-0.597569831112918,-0.549387332762596,-0.365828512558907,-0.176693971476771,1.0005100224904,0.85750035888854,-0.703129026682844,-0.933517060361057,0.67798462047305,0.746439084886587,-0.728494300016045,0.943701962572403,0.13774208695781,0.00454746677005568,0.874756588547181,0.92029150714055,0.523929797010666,0.543946463538673,-1.46251831622153,0.120583034725132,-0.672403253558989,0.939971930013021,-0.668042406937347,0.68242859661406,-1.5717530948218,1.09362612685191,-0.961702651103275,-0.404242967477872,0.421067510088434
5,58,0.0509724419350629,Harrison Barnes,,DAL,F,56,2007.03333333333,1123,56,296,84,48,13,0.474399164054336,957,0.841269841269841,189,71,0.335329341317365,167,0.50379746835443,790,0.503657262277952,224,72,2,0,454,503,90,159,30,111,398,1.1830985915493,155,129,1.69802859942535,1.33929016292704,285,20.0535714285714,56,61,26.8575509458405,0.676056338028169,13,1,0.174503657262278,0.539820796800492,0.89646427942912,-0.332201578955693,-0.10476566766015,-0.694022793325994,-0.334482517845314,-0.732303729442594,0.0629192021415356,0.453083397427838,0.505889067941477,-0.792766109593624,-0.396195687578857,-0.893822700483157,-0.155127689778889,0.0218660298339131,-0.603440547886081,-0.176693971476771,1.38190636079385,1.29965824878093,-1.17021558195112,0.983069155387687,0.0808796856707746,-0.0105609557114987,0.334774008488743,1.23746746137219,-0.221277399119529,0.14658710301911,1.61850667334302,1.66724101677648,-0.540821758273622,0.199575071216039,1.10414966724891,-0.695064318210409,-0.347495732569544,0.896464279429121,-0.812817311313864,0.437673510815972,0.261188148974651,-0.672846937738322,0.513671421131894,-1.11756981570293,-1.20867086526771
5,59,0.0465291334018036,Nicolas Batum,,CHA,F,53,1834.21666666667,794,95,375,321,59,23,0.406779661016949,649,0.846534653465347,202,142,0.359848484848485,264,0.438961038961039,385,0.479969183359014,337,38,13,1,264,385,84,171,31,169,169,2.26056338028169,463,140,3.71602773209272,2.48607489118879,419,14.9811320754717,53,82,20.7783522484621,0.415492957746479,179,0,0.406779661016949,0.538027863609259,0.0226213679017183,0.527666120754614,0.547712463273164,1.34503058500387,0.287808377549045,-0.355560041090604,-1.47013017033193,0.56663461956916,-1.05386063767962,-0.474681284624489,-1.33416657554764,-1.23684656294733,1.03397196606619,-0.590428031526786,0.481006833470856,0.243259664139287,-0.229685479639165,0.175707656957531,-0.481898814799037,1.01892075599,0.291119802582507,0.190176366740502,0.238965490476761,1.0052035985496,0.639056007855138,-0.703784896468603,-0.504965810462453,-0.198361242190878,0.965514614352778,0.409803011873131,-0.832445878124651,0.289392624459875,0.820921314671275,0.0226213679017194,-0.110500296865213,-0.604227657447399,-0.846981117822291,1.26308903552204,0.826629557666626,0.634302431216831,-0.910916667502177
5,60,0.0430398771132178,Trevor Ariza,,HOU,F,58,2009.43333333333,679,145,322,130,112,15,0.408547008547009,585,0.717948717948718,78,54,0.353658536585366,410,0.537142857142857,175,0.532478632478632,283,39,0,0,239,346,93,56,22,265,94,2.40740740740741,184,34,1.28991589668729,3.46366305591958,410,11.7068965517241,58,127,16.2194980342717,2.07407407407407,76,4,0.700854700854701,0.548181876897242,-0.541440083389873,1.2954051383531,-0.00778849635088829,-0.362259914107478,2.2752993352895,-0.682876588474648,-1.1781537379265,-0.271797969227243,0.878117677482567,-0.976989199154459,0.153686671489796,0.0667434579746623,0.288201464669281,-0.638408911151309,-0.788249908696106,-0.176693971476771,-0.673280233645561,-0.325261280934392,0.0384012776138881,0.989025690910955,-0.936716299305885,-0.944578808529634,0.639397123622728,1.01228087357791,1.53762656625715,-1.67661655615852,-1.35468219915515,-1.35619456659864,0.408458690293054,-0.868780672040719,1.4513652707532,1.1095645275634,0.473805374907424,-0.541440083389872,0.874963936445547,-1.37595006983843,2.84016514937352,-0.00919451313502637,-0.382036348950272,2.01989395718133,-0.518376810479704
6,61,0.014054527857493,Josh Huestis,,OKC,F,1,6.88333333333333,7,1,4,1,0,1,0.75,4,0,0,0,0.5,2,1,2,0.875,2,2,0,0,3,1,0,0,0,1,2,0,1,0,0,6.97336561743341,3,7,1,1,48.8135593220339,0,1,0,0.5,0.875,-1.35230994317507,-0.332201578955693,-0.573488662321582,-0.917769851403598,-2.41751940979695,0.701083358627832,2.03294933613201,-0.00438307680803428,1.90702015943161,1.75580082984703,2.31884190562055,2.8338730193283,-1.16348419793551,0.790860941021521,-0.788249908696106,-0.176693971476771,-1.25104353328716,-1.73743965354551,2.02784531834307,3.57416210800938,-1.46106414828499,-1.56329127154292,1.37816814300279,-4.22150506472841,-0.643976182421594,0.838805583473364,-1.14912840056269,-1.6335246934024,0.677485528660284,-1.23345427102976,0.522230835387838,0.801881416962302,-1.21426856543715,-1.35230994317507,-0.949766545183542,0.827321340722399,-0.0221709952551501,-0.200217255567957,0.826629557666626,0.390675235637917,2.72986214827601
6,62,0.0109529701353706,Thaddeus Young,Questionable - wrist,IND,F,49,1523.81666666667,564,44,301,81,88,23,0.520430107526882,465,0.571428571428571,63,74,0.396396396396396,111,0.559322033898305,354,0.567741935483871,225,76,3,0,242,223,95,36,27,67,198,1.09459459459459,155,9,2.33098907348872,1.38599350315545,336,11.5102040816327,49,111,17.7659167222654,1.18918918918919,7,0,0.238709677419355,0.572333170969313,-0.575324829717146,-0.442923124350849,0.207716328780805,-0.625528795955299,1.94693884000648,-0.289429977978974,0.834766298488431,-0.770855350702643,0.238067229527869,0.358466194960825,0.75662208243494,0.748933194600332,0.143263521818479,0.307492711132167,-0.471433861593207,-0.176693971476771,-0.251522094974691,-0.463646107295949,0.605122156563102,0.448399181037179,-1.06207059556328,-0.971774960749998,0.304962747502627,0.343570709471779,-0.529792614984153,0.579897892082682,-0.0431803190818847,-0.209174045605024,-0.732556763691957,-1.11919279523607,0.421798100685327,-0.568505375994016,0.385927433703045,-0.575324829717145,0.990999740512466,-0.999609661700474,1.89561541415356,-0.727803877525574,0.826629557666626,-0.315982563457398,0.0262089577739744
6,63,0.00988093257607484,Joel Embiid,"Questionable - knee bone bruise, meniscus",PHI,C,31,786.033333333333,627,36,242,66,27,75,0.466200466200466,429,0.782786885245902,244,117,0.36734693877551,98,0.495468277945619,331,0.508158508158508,181,61,9,0,200,229,112,191,53,62,164,0.564102564102564,183,138,7.14473516814384,2.19838005173657,283,20.2258064516129,31,102,38.2884525677452,0.230769230769231,-51,2,0.228438228438228,0.584495488105004,0.926135674890868,-0.157190103976252,0.814200203593625,-0.412534558970299,-0.300885148620287,3.35064508781428,-0.156550996933506,-0.185686152253783,-2.26390710610377,-0.137132214614454,-0.513787606335914,-0.596964138909978,0.771909745139296,0.75613213858079,0.714071346920869,-0.176693971476771,0.528410083375754,0.545429341381902,-0.531157298562611,-2.2506891460563,1.88497586956667,2.0578910181858,-1.95171765402698,-0.739000466639521,-0.144175157707832,0.134001312465397,0.633945312740878,0.732196814739889,-3.20639526191008,1.53585074444299,-2.97550029071615,0.0343240695413068,1.32845625995886,0.926135674890869,2.56320218943478,1.72658925169376,-2.60577287232369,-1.82836091687802,-0.304057903362085,-0.529253114276721,0.408028176915506
6,64,-0.000609736531970261,Tobias Harris,,DET,F,57,1803,928,73,290,92,38,26,0.48721399730821,743,0.891156462585034,147,73,0.33953488372093,215,0.547348484848485,528,0.536339165545088,260,30,3,0,362,381,90,131,16,142,289,1.26027397260274,165,115,1.94342762063228,1.94342762063228,324,16.280701754386,57,64,24.7054908485857,0.520547945205479,19,4,0.289367429340511,0.574484944532488,0.246501768021476,-0.0276202049563861,-0.176947181457915,-0.642992762536365,-0.797379604945678,-0.314159393265379,0.353901134134535,0.694037587604488,0.491694263209306,-0.892116956544884,0.705324582042305,0.190909950978046,0.12791975110718,-0.795696981007649,-0.515899271712912,-0.176693971476771,0.476476529716794,0.358965494801694,-0.249544570386388,1.02852692648631,-0.21294542756343,-0.376799490244836,0.831454023397767,0.444106134976159,0.118634445443313,-0.212218329433254,0.514644371138696,0.346627255694198,-0.475181229768813,0.0216401073277744,0.762413994431831,-0.151358020268404,-0.100681875977014,0.246501768021477,-0.761401283159283,0.0547517727938826,-0.142072054859615,-0.610562405979436,-0.403241013978639,-0.0976393903745533,0.0931203607595879
6,65,-0.0178397247001932,Andrew Wiggins,,MIN,F,57,2119.98333333333,1322,72,238,142,51,21,0.463507109004739,1055,0.753462603878116,361,131,0.356435643564356,202,0.488862837045721,853,0.497630331753554,166,72,1,0,489,566,121,272,89,130,417,1.08396946564885,273,183,2.9660610539391,1.63020149529478,238,23.1929824561403,57,72,29.9323107886068,0.389312977099237,11,0,0.191469194312796,0.544552824095433,1.43729914838337,-0.0466565408313429,-0.509530358956475,-0.250454064154604,-0.243121250654452,-0.477908224215897,-0.300885423522048,-0.653859747053271,-0.632811243378281,-0.422176060183899,-0.955598894392358,-1.19647644103512,-0.703532106495649,-0.00241801999306414,-0.697466363035041,-0.176693971476771,1.62514170249953,1.62902065263534,-1.54990608092635,0.151697030628368,1.13044953138114,1.35047425939999,-1.66292914730013,1.49250296630901,0.0204766418567403,-0.0638384829052609,1.73157531272599,1.90109436549225,-1.11237838946245,0.763782870182664,-0.135743055972662,-0.459231312896728,-0.726619492274869,1.43729914838337,-0.546126697988702,1.01222305493312,-0.852385610127849,-0.696950858697643,0.826629557666626,-1.05112489862394,-1.11427221863055
6,66,-0.0368055545906649,Clint Capela,,HOU,C,43,1000.13333333333,515,0,321,38,21,57,0.645070422535211,355,0.5,114,54,0,0,0.645070422535211,355,0.645070422535211,220,101,9,0,229,126,113,57,57,0,229,0.703703703703704,92,0,2.59165444607386,0,298,11.9767441860465,43,78,24.7167044394081,0.388888888888889,-16,0,0,0.635551387106328,-0.494952698124055,-1.41727272382822,0.689762199259487,-0.969804050956529,-1.23067280856869,1.30885808931859,2.6096083634077,-2.09834552398306,0.519198207035225,-0.00151779931209973,2.56136897735009,1.9604341557293,0.407675942680621,1.16641659532245,0.294818903492876,-0.176693971476771,-0.0521071690934999,-0.749966088297838,1.25449392847951,-0.662643112711568,-0.741174618083613,-0.343575467892398,-1.20362571542266,-1.13433286063146,-1.50474461387307,1.54360985448133,0.653052577794518,0.0719954636304139,-0.966885110413052,-1.23345427102976,0.148324271247915,-1.20659435450537,0.416249838510181,-0.494952698124054,0.29870088916329,0.0433221582585659,-0.476905283601053,-1.04476483257763,0.826629557666626,-1.27163194585932,1.19307000731983
6,67,-0.0371090390025887,Eric Gordon,,HOU,G,52,1585.75,896,184,141,143,30,25,0.417687074829932,735,0.837606837606838,117,92,0.384937238493724,478,0.478599221789883,257,0.542857142857143,124,17,0,0,307,428,105,98,19,294,123,1.55434782608696,235,79,2.78480214409585,5.56960428819171,179,17.2307692307692,52,55,27.1215513164118,0.326086956521739,51,0,0.650340136054422,0.569626691079239,0.410172473951732,2.42220978879765,-1.0432132018434,-0.134655148131985,-1.01547534790643,-0.268183759960041,-1.41491449507934,0.2782465528345,-0.0481876908818167,0.727465480455721,-0.43939740562974,0.396403773529501,-0.96956948482847,-1.01036175479868,-0.788249908696106,-0.176693971476771,0.246012969156963,0.614088137761497,-0.869176292248675,0.318686347023151,-0.437577481527703,-0.528137727655306,0.666519835872695,0.229871222491668,2.45147952299045,-2.44124506237141,-0.951121157512951,-0.831364476565189,-0.269549317953384,-0.288355611206352,0.0372691396656407,2.53072329905804,-1.03077030627649,0.410172473951733,-0.861276270990827,0.412715571143056,-0.889395232728229,-0.212054134906749,0.826629557666626,2.47280723056137,-0.0540187348420817
6,68,-0.0429029821253318,Pau Gasol,Probable - fractured fourth metacarpal,SAS,C,39,1029.36666666667,457,20,312,107,16,45,0.50958904109589,365,0.643564356435644,101,49,0.465116279069767,43,0.515527950310559,322,0.536986301369863,252,60,6,0,186,179,66,65,36,23,166,2.18367346938776,156,29,2.28490010038535,0.932612285871572,313,11.7179487179487,39,61,21.3101907321654,0.326530612244898,58,0,0.117808219178082,0.558079327862446,-0.539536096680507,-0.860825982867951,0.884760654402873,-0.137523700158621,-1.42051029911925,0.988273615987202,0.637575481498935,-1.04169091650155,0.518539222252511,0.70006320127019,-0.00121047929309635,0.148113842826595,1.08592647410619,0.293971921484913,0.00785195325476946,-0.176693971476771,-0.338929637758291,-0.494000543151672,0.58960763932589,0.845763374992349,-0.555939885166301,-0.371832491683672,-0.419680211852181,-0.543294249812454,-1.03021842730367,1.12795605363048,0.0736531705514721,0.0721580334671343,0.363372553338351,-0.770874336263872,0.389647863464136,-0.772811496608461,0.870697161837635,-0.539536096680506,-0.0845283086325506,-0.390686790007403,-0.636889199258829,0.0996503543481248,0.826629557666626,-0.883463178487514,-0.272558098079855
6,69,-0.044992020555923,Gary Harris,,DEN,G,32,917.066666666666,430,53,103,81,37,6,0.476190476190476,336,0.74025974025974,77,43,0.420634920634921,126,0.509523809523809,210,0.555059523809524,75,28,0,0,160,176,50,57,20,73,107,1.88372093023256,124,37,2.25065425995929,2.77406222739168,118,13.4375,32,43,22.5065425995929,0.86046511627907,38,0,0.375,0.58126960095166,-0.243304324503648,0.379876359866905,-0.858302981994327,-0.232544486040936,0.392410564241978,-0.81564018805134,0.073388218256025,-0.337286083288296,0.422018544859321,1.28722585513411,-0.0960651661934088,0.556026849507647,-0.990172923096093,-0.420306044098961,-0.788249908696106,-0.176693971476771,-0.219958260080612,-0.229249153618056,0.224911656432249,1.05504395962718,-0.493712592076891,-0.456252064885333,0.160874986069736,-0.116418770613415,0.189893235547026,-0.0642248887555942,-0.420930710662671,-0.389652069581302,0.10283765580186,-0.514162411259097,0.450551618824221,0.438704414908591,-0.929048445220033,-0.243304324503647,-0.422511994785282,-0.257406132932088,0.783467206116824,-0.0848076820147279,0.826629557666626,0.374246347661141,0.237425705114352
6,70,-0.048443120650775,Nikola Vucevic,,ORL,C,55,1568.75,767,14,551,156,54,54,0.475,720,0.616071428571429,112,93,0.28,50,0.48955223880597,670,0.484722222222222,431,120,26,0,342,378,131,69,43,36,328,1.67741935483871,249,26,2.84557768924303,0.428366533864542,539,13.9454545454545,55,108,23.4683665338645,0.580645161290323,63,3,0.0694444444444444,0.49851809484193,-0.155797614610245,-1.14107279604249,1.62051371875021,-0.0960079290094896,-0.0314953335614385,0.667142691848998,0.0627788604813306,-0.971845853299014,0.038366964942335,-0.592162138134696,-0.758385616961389,-1.19429141343971,1.77908343041245,0.986605100232912,1.65795399438931,-0.176693971476771,0.408066406327013,0.371917689010371,-0.325074167706203,-0.265889993088143,-0.779752430228375,-0.626425033842615,-0.144554933306194,-0.141983619329504,-1.11348623594058,1.08228342254884,0.998823855142391,1.14234048952089,-0.110378872999155,-0.939375240401164,-0.0128630094443103,-1.18295262941925,1.60681771452853,-0.155797614610244,0.528289186180837,-0.122227554379269,0.0267471792760067,-0.110687404569088,-0.129315295748557,-1.55273417842604,-2.13264777030027
6,71,-0.05091254930737,Nick Young,,LAL,F,51,1351.01666666667,702,147,119,55,35,14,0.442201834862385,545,0.848837209302326,86,30,0.415254237288136,354,0.492146596858639,191,0.577064220183486,95,24,0,0,241,304,122,73,13,207,94,1.83333333333333,85,60,1.06586397897879,5.22273349699609,144,13.7647058823529,51,49,24.9412171081038,1.16666666666667,25,2,0.64954128440367,0.602223594811612,-0.186935677980657,1.71028528198083,-1.18109254429011,-0.882672273665934,-0.749728434214758,-0.653215796174686,-0.590073245772866,0.258785341921317,1.2569510531893,2.0108658727845,-0.212206235604073,1.04832007718982,-1.23268513476979,-0.855692868815475,-0.788249908696106,-0.176693971476771,-0.361479768167786,-0.186028008069607,0.0402975341886572,-0.282558382690272,-0.683722134077174,-0.787489922746974,0.881703482920287,-0.525100699310981,1.482628177635,-1.31706630431571,-1.23413460604121,-1.15775928477461,0.00235357331656711,-0.50158338032511,1.26887641509018,1.97540465071774,-1.28748014709716,-0.186935677980656,-1.00991679692238,0.0774367635041717,0.697803830904276,-0.514010605882618,0.139348944100154,1.8634292776092,0.742607011209313
