,id,player,MIN,FG,3PT,FT,REB,AST,STL,BLK,TO,PF,PTS,3PTsMade,3PTsAttempted,FTsMade,FTsAttempted,FGsMade,FGsAttempted
7220,400489652,D. DeRozan,34,11-19,7-7,2-3,5,3,2,0,1,4,31,7.0,7.0,2.0,3.0,11.0,19.0
7221,400489652,T. Hansbrough,18,2-7,4-7,0-1,7,0,0,1,0,1,8,4.0,7.0,0.0,1.0,2.0,7.0
7222,400489652,C. Hayes,2,1-1,0-0,0-0,0,0,1,0,1,0,2,0.0,0.0,0.0,0.0,1.0,1.0
7223,400489652,S. Novak,19,2-5,0-0,2-4,2,0,1,0,0,1,6,0.0,0.0,2.0,4.0,2.0,5.0
7224,400489652,A. Daye,3,0-2,0-0,0-2,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,2.0
7225,400489652,J. Salmons,21,0-1,0-0,0-1,4,2,1,0,1,2,0,0.0,0.0,0.0,1.0,0.0,1.0
7226,400489652,D. Buycks,3,0-0,0-0,0-0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7227,400489652,J. Stone,3,0-0,0-0,0-0,2,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
7228,400489652,G. Vasquez,23,5-10,0-0,2-4,0,2,0,0,0,2,12,0.0,0.0,2.0,4.0,5.0,10.0
7229,400489667,P. Patterson,34,4-7,1-1,1-3,6,1,3,1,2,6,10,1.0,1.0,1.0,3.0,4.0,7.0
7230,400489667,T. Ross,18,1-2,0-0,0-0,2,0,2,0,1,4,2,0.0,0.0,0.0,0.0,1.0,2.0
7231,400489667,J. Valanciunas,18,5-7,0-0,0-0,4,0,0,0,1,1,10,0.0,0.0,0.0,0.0,5.0,7.0
7232,400489667,K. Lowry,35,8-19,6-6,2-5,2,11,2,0,3,4,24,6.0,6.0,2.0,5.0,8.0,19.0
7233,400489667,D. DeRozan,41,6-13,2-3,0-3,4,3,0,1,3,3,14,2.0,3.0,0.0,3.0,6.0,13.0
7234,400489667,T. Hansbrough,17,3-4,1-1,0-0,2,1,1,2,1,2,7,1.0,1.0,0.0,0.0,3.0,4.0
7235,400489667,A. Johnson,25,6-8,2-4,0-0,5,1,1,1,2,4,14,2.0,4.0,0.0,0.0,6.0,8.0
7236,400489667,S. Novak,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7237,400489667,J. Salmons,26,3-6,0-0,2-3,4,2,0,0,1,1,8,0.0,0.0,2.0,3.0,3.0,6.0
7238,400489667,G. Vasquez,26,6-8,0-0,2-2,0,6,0,0,1,0,14,0.0,0.0,2.0,2.0,6.0,8.0
7239,400489667,T. Ariza,38,2-8,2-2,0-2,11,2,4,1,2,1,6,2.0,2.0,0.0,2.0,2.0,8.0
7240,400489667,N. Hilario,34,8-17,1-5,0-0,5,2,0,0,2,4,17,1.0,5.0,0.0,0.0,8.0,17.0
7241,400489667,M. Gortat,31,8-11,2-5,0-0,11,4,0,0,2,3,18,2.0,5.0,0.0,0.0,8.0,11.0
7242,400489667,J. Wall,39,9-19,3-4,1-3,2,7,3,0,5,4,22,3.0,4.0,1.0,3.0,9.0,19.0
7243,400489667,B. Beal,37,2-10,4-4,1-4,3,5,1,0,3,2,9,4.0,4.0,1.0,4.0,2.0,10.0
7244,400489667,T. Booker,14,5-6,0-0,0-0,1,0,0,1,2,2,10,0.0,0.0,0.0,0.0,5.0,6.0
7245,400489667,M. Webster,24,2-5,1-1,2-5,1,1,0,0,0,2,7,1.0,1.0,2.0,5.0,2.0,5.0
7246,400489667,K. Seraphin,13,2-2,0-0,0-0,3,0,0,1,0,1,4,0.0,0.0,0.0,0.0,2.0,2.0
7247,400489667,G. Temple,10,0-3,0-0,0-1,3,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,3.0
7248,400489676,C. Boozer,29,7-13,6-7,0-0,8,1,0,1,1,2,20,6.0,7.0,0.0,0.0,7.0,13.0
7249,400489676,J. Butler,46,6-11,4-6,0-1,6,6,1,3,0,1,16,4.0,6.0,0.0,1.0,6.0,11.0
7250,400489676,J. Noah,37,3-7,2-4,0-0,4,13,0,1,3,2,8,2.0,4.0,0.0,0.0,3.0,7.0
7251,400489676,M. Dunleavy,38,1-6,0-0,0-2,11,3,1,1,4,3,2,0.0,0.0,0.0,2.0,1.0,6.0
7252,400489676,K. Hinrich,28,8-11,0-0,3-3,2,0,1,1,3,2,19,0.0,0.0,3.0,3.0,8.0,11.0
7253,400489676,T. Gibson,26,4-8,2-2,0-0,3,0,0,1,1,6,10,2.0,2.0,0.0,0.0,4.0,8.0
7254,400489676,N. Mohammed,4,0-0,0-0,0-0,2,0,1,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0
7255,400489676,D.J. Augustin,26,7-15,1-1,4-5,1,1,0,0,3,4,19,1.0,1.0,4.0,5.0,7.0,15.0
7256,400489676,T. Snell,6,0-1,0-0,0-1,1,1,0,0,1,2,0,0.0,0.0,0.0,1.0,0.0,1.0
7257,400489676,P. Patterson,22,2-6,0-0,1-3,6,1,2,1,1,2,5,0.0,0.0,1.0,3.0,2.0,6.0
7258,400489676,T. Ross,26,4-9,1-1,0-2,1,1,0,0,0,2,9,1.0,1.0,0.0,2.0,4.0,9.0
7259,400489676,J. Valanciunas,22,1-3,0-0,0-0,2,0,0,1,0,1,2,0.0,0.0,0.0,0.0,1.0,3.0
7260,400489676,K. Lowry,34,4-13,7-7,1-4,5,7,1,0,2,6,16,7.0,7.0,1.0,4.0,4.0,13.0
7261,400489676,D. DeRozan,42,11-25,10-11,0-4,5,1,0,0,2,3,32,10.0,11.0,0.0,4.0,11.0,25.0
7262,400489676,T. Hansbrough,25,4-7,0-1,0-0,7,0,0,1,1,2,8,0.0,1.0,0.0,0.0,4.0,7.0
7263,400489676,A. Johnson,27,4-6,1-3,0-0,3,4,2,1,2,4,9,1.0,3.0,0.0,0.0,4.0,6.0
7264,400489676,S. Novak,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7265,400489676,J. Salmons,24,2-6,0-0,0-1,2,2,1,0,0,0,4,0.0,0.0,0.0,1.0,2.0,6.0
7266,400489676,J. Stone,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7267,400489676,G. Vasquez,17,3-8,0-0,1-3,2,0,1,0,2,4,7,0.0,0.0,1.0,3.0,3.0,8.0
7268,400489691,L. Deng,38,6-15,7-8,2-4,11,1,2,0,3,2,21,7.0,8.0,2.0,4.0,6.0,15.0
7269,400489691,T. Zeller,20,4-6,0-0,0-0,4,0,0,3,0,3,8,0.0,0.0,0.0,0.0,4.0,6.0
7270,400489691,T. Thompson,34,6-10,1-3,0-0,9,0,0,0,2,2,13,1.0,3.0,0.0,0.0,6.0,10.0
7271,400489691,J. Jack,41,3-9,2-2,1-1,2,5,1,0,3,2,9,2.0,2.0,1.0,1.0,3.0,9.0
7272,400489691,K. Irving,41,3-16,10-12,1-6,3,9,0,1,2,1,17,10.0,12.0,1.0,6.0,3.0,16.0
7273,400489691,A. Bennett,15,4-6,1-4,0-1,3,0,1,1,0,0,9,1.0,4.0,0.0,1.0,4.0,6.0
7274,400489691,S. Hawes,26,3-10,0-0,1-3,10,3,0,3,3,4,7,0.0,0.0,1.0,3.0,3.0,10.0
7275,400489691,A. Gee,10,1-3,0-0,0-1,3,2,0,0,0,1,2,0.0,0.0,0.0,1.0,1.0,3.0
7276,400489691,M. Dellavedova,14,2-7,0-0,1-4,2,1,1,0,1,3,5,0.0,0.0,1.0,4.0,2.0,7.0
7277,400489691,A. Johnson,25,2-9,0-0,0-0,7,4,1,2,1,2,4,0.0,0.0,0.0,0.0,2.0,9.0
7278,400489691,T. Ross,37,9-18,0-0,2-7,1,0,3,0,1,3,20,0.0,0.0,2.0,7.0,9.0,18.0
7279,400489691,J. Valanciunas,29,8-12,2-3,0-0,8,1,0,2,1,4,18,2.0,3.0,0.0,0.0,8.0,12.0
7280,400489691,K. Lowry,35,5-13,3-4,1-4,6,9,3,0,2,4,14,3.0,4.0,1.0,4.0,5.0,13.0
7281,400489691,D. DeRozan,39,5-14,4-4,0-0,4,5,0,0,1,1,14,4.0,4.0,0.0,0.0,5.0,14.0
7282,400489691,T. Hansbrough,17,3-3,0-0,0-0,7,0,0,0,0,3,6,0.0,0.0,0.0,0.0,3.0,3.0
7283,400489691,P. Patterson,20,3-8,0-0,2-4,5,2,1,0,1,3,8,0.0,0.0,2.0,4.0,3.0,8.0
7284,400489691,J. Salmons,19,3-8,0-0,0-2,1,0,0,0,0,2,6,0.0,0.0,0.0,2.0,3.0,8.0
7285,400489691,S. Novak,6,0-2,0-0,0-1,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,2.0
7286,400489691,G. Vasquez,15,2-6,2-2,2-3,2,2,0,0,1,0,8,2.0,2.0,2.0,3.0,2.0,6.0
7287,400489709,M. Harkless,28,1-3,0-0,0-1,2,0,1,0,0,5,2,0.0,0.0,0.0,1.0,1.0,3.0
7288,400489709,T. Harris,34,10-15,7-8,1-2,6,2,2,0,0,3,28,7.0,8.0,1.0,2.0,10.0,15.0
7289,400489709,N. Vucevic,30,4-12,3-4,0-0,4,1,3,1,3,5,11,3.0,4.0,0.0,0.0,4.0,12.0
7290,400489709,J. Nelson,32,4-9,1-2,0-3,1,8,0,0,2,2,9,1.0,2.0,0.0,3.0,4.0,9.0
7291,400489709,V. Oladipo,35,4-13,1-1,2-3,4,2,5,0,4,3,11,1.0,1.0,2.0,3.0,4.0,13.0
7292,400489709,A. Nicholson,13,0-5,0-0,0-1,5,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,5.0
7293,400489709,K. O'Quinn,24,5-11,0-0,0-0,5,4,1,0,0,3,10,0.0,0.0,0.0,0.0,5.0,11.0
7294,400489709,E. Moore,28,7-15,1-2,1-3,4,3,2,1,0,1,16,1.0,2.0,1.0,3.0,7.0,15.0
7295,400489709,D. Lamb,16,1-4,0-0,1-1,1,0,0,0,0,2,3,0.0,0.0,1.0,1.0,1.0,4.0
7296,400489709,A. Johnson,23,5-7,2-2,0-0,8,3,1,0,1,2,12,2.0,2.0,0.0,0.0,5.0,7.0
7297,400489709,T. Ross,29,6-11,1-1,3-6,5,2,0,0,0,0,16,1.0,1.0,3.0,6.0,6.0,11.0
7298,400489709,J. Valanciunas,28,1-2,5-7,0-0,9,1,0,0,6,5,7,5.0,7.0,0.0,0.0,1.0,2.0
7299,400489709,K. Lowry,37,7-13,10-11,4-5,4,6,0,0,7,3,28,10.0,11.0,4.0,5.0,7.0,13.0
7300,400489709,D. DeRozan,32,9-17,6-6,0-1,3,4,0,1,5,4,24,6.0,6.0,0.0,1.0,9.0,17.0
7301,400489709,T. Hansbrough,18,1-2,3-7,0-0,4,0,0,1,1,3,5,3.0,7.0,0.0,0.0,1.0,2.0
7302,400489709,P. Patterson,21,1-5,0-0,0-2,6,2,2,2,0,3,2,0.0,0.0,0.0,2.0,1.0,5.0
7303,400489709,C. Hayes,6,0-0,0-0,0-0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7304,400489709,J. Salmons,16,0-1,1-2,0-0,4,0,1,0,2,1,1,1.0,2.0,0.0,0.0,0.0,1.0
7305,400489709,G. Vasquez,26,4-7,0-0,2-3,3,4,0,0,1,1,10,0.0,0.0,2.0,3.0,4.0,7.0
7306,400489709,N. De Colo,5,0-0,0-0,0-0,3,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7307,400489719,A. Johnson,36,4-6,0-0,1-3,6,4,0,2,4,4,9,0.0,0.0,1.0,3.0,4.0,6.0
7308,400489719,T. Ross,32,7-11,0-0,5-8,1,1,2,1,4,3,19,0.0,0.0,5.0,8.0,7.0,11.0
7309,400489719,J. Valanciunas,17,1-2,0-0,0-0,6,0,0,1,1,1,2,0.0,0.0,0.0,0.0,1.0,2.0
7310,400489719,K. Lowry,35,3-15,7-7,0-9,5,9,1,0,0,4,13,7.0,7.0,0.0,9.0,3.0,15.0
7311,400489719,D. DeRozan,40,12-25,9-13,0-1,4,6,1,0,0,3,33,9.0,13.0,0.0,1.0,12.0,25.0
7312,400489719,T. Hansbrough,17,1-2,3-4,0-0,7,0,0,1,1,2,5,3.0,4.0,0.0,0.0,1.0,2.0
7313,400489719,P. Patterson,25,1-5,0-0,1-3,8,4,0,1,3,2,3,0.0,0.0,1.0,3.0,1.0,5.0
7314,400489719,J. Salmons,20,0-2,0-0,0-2,1,1,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,2.0
7315,400489719,S. Novak,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7316,400489719,G. Vasquez,17,6-11,0-0,3-6,1,2,1,0,1,2,15,0.0,0.0,3.0,6.0,6.0,11.0
7317,400489719,S. Hawes,32,6-12,0-0,3-4,7,1,0,1,1,4,15,0.0,0.0,3.0,4.0,6.0,12.0
7318,400489719,L. Deng,40,3-14,2-5,0-5,9,5,2,0,1,3,8,2.0,5.0,0.0,5.0,3.0,14.0
7319,400489719,T. Thompson,31,4-10,5-6,0-0,9,2,0,0,0,1,13,5.0,6.0,0.0,0.0,4.0,10.0
7320,400489719,K. Irving,45,10-22,4-4,1-5,4,9,2,0,2,2,25,4.0,4.0,1.0,5.0,10.0,22.0
7321,400489719,J. Jack,26,5-10,1-1,1-1,3,4,2,0,1,2,12,1.0,1.0,1.0,1.0,5.0,10.0
7322,400489719,A. Bennett,9,0-5,2-2,0-1,1,0,0,0,3,1,2,2.0,2.0,0.0,1.0,0.0,5.0
7323,400489719,A. Gee,4,0-1,0-0,0-0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
7324,400489719,T. Zeller,24,2-4,4-4,0-0,6,1,0,0,3,5,8,4.0,4.0,0.0,0.0,2.0,4.0
7325,400489719,M. Dellavedova,29,4-6,2-2,0-1,3,2,0,0,0,3,10,2.0,2.0,0.0,1.0,4.0,6.0
7326,400489737,T. Booker,21,2-5,1-2,0-0,7,0,0,1,2,2,5,1.0,2.0,0.0,0.0,2.0,5.0
7327,400489737,T. Ariza,50,6-12,2-2,2-5,10,1,1,0,1,6,16,2.0,2.0,2.0,5.0,6.0,12.0
7328,400489737,M. Gortat,51,12-23,7-11,0-0,12,1,0,4,1,6,31,7.0,11.0,0.0,0.0,12.0,23.0
7329,400489737,J. Wall,49,12-20,6-8,1-4,3,9,3,1,7,3,31,6.0,8.0,1.0,4.0,12.0,20.0
7330,400489737,B. Beal,51,4-16,2-2,1-4,10,4,1,0,1,3,11,2.0,2.0,1.0,4.0,4.0,16.0
7331,400489737,A. Harrington,16,4-9,0-0,0-4,1,1,1,0,1,4,8,0.0,0.0,0.0,4.0,4.0,9.0
7332,400489737,C. Singleton,25,3-7,7-8,0-0,9,2,1,0,0,3,13,7.0,8.0,0.0,0.0,3.0,7.0
7333,400489737,M. Webster,37,3-9,0-0,1-5,1,2,1,0,0,2,7,0.0,0.0,1.0,5.0,3.0,9.0
7334,400489737,A. Miller,15,5-7,1-2,0-0,3,2,2,0,1,3,11,1.0,2.0,0.0,0.0,5.0,7.0
7335,400489737,G. Temple,1,0-0,1-2,0-0,1,0,0,1,0,0,1,1.0,2.0,0.0,0.0,0.0,0.0
7336,400489737,A. Johnson,43,5-10,5-8,1-2,9,0,1,2,1,6,16,5.0,8.0,1.0,2.0,5.0,10.0
7337,400489737,T. Ross,16,3-5,2-2,3-5,2,1,0,0,0,0,11,2.0,2.0,3.0,5.0,3.0,5.0
7338,400489737,J. Valanciunas,29,3-9,1-1,0-0,10,1,0,0,2,3,7,1.0,1.0,0.0,0.0,3.0,9.0
7339,400489737,K. Lowry,54,6-18,5-7,1-5,9,10,3,1,2,6,18,5.0,7.0,1.0,5.0,6.0,18.0
7340,400489737,D. DeRozan,57,11-23,12-14,0-1,4,6,2,0,4,3,34,12.0,14.0,0.0,1.0,11.0,23.0
7341,400489737,T. Hansbrough,13,0-0,2-4,0-0,4,0,0,0,1,4,2,2.0,4.0,0.0,0.0,0.0,0.0
7342,400489737,P. Patterson,23,2-5,0-0,1-1,4,0,2,2,1,6,5,0.0,0.0,1.0,1.0,2.0,5.0
7343,400489737,C. Hayes,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7344,400489737,J. Salmons,34,3-9,0-0,1-5,5,3,0,0,0,2,7,0.0,0.0,1.0,5.0,3.0,9.0
7345,400489737,S. Novak,5,1-2,0-0,1-2,1,0,0,0,0,1,3,0.0,0.0,1.0,2.0,1.0,2.0
7346,400489737,G. Vasquez,39,11-19,0-0,4-9,2,8,2,0,6,4,26,0.0,0.0,4.0,9.0,11.0,19.0
7347,400489737,N. De Colo,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7348,400489737,L. Fields,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7349,400489757,D. Lee,43,8-18,4-4,0-0,11,3,0,0,1,5,20,4.0,4.0,0.0,0.0,8.0,18.0
7350,400489757,A. Iguodala,30,2-4,4-4,0-2,6,5,0,0,3,3,8,4.0,4.0,0.0,2.0,2.0,4.0
7351,400489757,A. Bogut,31,2-4,0-2,0-0,10,1,2,3,1,0,4,0.0,2.0,0.0,0.0,2.0,4.0
7352,400489757,S. Curry,43,13-27,4-6,4-11,4,7,1,0,6,3,34,4.0,6.0,4.0,11.0,13.0,27.0
7353,400489757,K. Thompson,27,4-15,2-2,2-7,3,0,1,0,1,5,12,2.0,2.0,2.0,7.0,4.0,15.0
7354,400489757,D. Green,17,1-4,0-0,0-0,2,5,1,0,0,1,2,0.0,0.0,0.0,0.0,1.0,4.0
7355,400489757,H. Barnes,22,4-8,2-2,1-2,2,1,0,1,1,1,11,2.0,2.0,1.0,2.0,4.0,8.0
7356,400489757,M. Speights,5,1-2,0-0,0-0,1,0,0,0,0,0,2,0.0,0.0,0.0,0.0,1.0,2.0
7357,400489757,S. Blake,16,1-3,0-0,1-1,1,3,0,1,0,4,3,0.0,0.0,1.0,1.0,1.0,3.0
7358,400489757,J. Crawford,6,1-3,0-0,0-0,1,0,0,0,0,0,2,0.0,0.0,0.0,0.0,1.0,3.0
7359,400489757,A. Johnson,30,4-9,1-2,0-0,9,5,0,0,1,3,9,1.0,2.0,0.0,0.0,4.0,9.0
7360,400489757,J. Valanciunas,23,5-6,0-0,0-0,5,1,1,1,3,3,10,0.0,0.0,0.0,0.0,5.0,6.0
7361,400489757,K. Lowry,31,3-13,4-4,3-6,3,8,2,0,2,4,13,4.0,4.0,3.0,6.0,3.0,13.0
7362,400489757,D. DeRozan,42,10-16,11-12,1-2,4,6,1,0,0,2,32,11.0,12.0,1.0,2.0,10.0,16.0
7363,400489757,L. Fields,25,4-5,0-0,0-0,6,0,1,0,0,0,8,0.0,0.0,0.0,0.0,4.0,5.0
7364,400489757,T. Hansbrough,14,2-2,2-3,0-0,5,0,0,1,0,1,6,2.0,3.0,0.0,0.0,2.0,2.0
7365,400489757,P. Patterson,29,4-10,2-2,2-5,5,1,1,1,2,3,12,2.0,2.0,2.0,5.0,4.0,10.0
7366,400489757,J. Salmons,20,1-5,0-0,0-2,1,3,0,0,0,2,2,0.0,0.0,0.0,2.0,1.0,5.0
7367,400489757,G. Vasquez,23,5-13,0-0,2-7,0,4,0,0,1,0,12,0.0,0.0,2.0,7.0,5.0,13.0
7368,400489757,N. De Colo,3,0-0,0-0,0-0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7369,400489792,J. Thompson,26,1-3,0-0,0-0,6,0,0,0,2,2,2,0.0,0.0,0.0,0.0,1.0,3.0
7370,400489792,D. Cousins,27,8-12,8-10,0-0,7,2,1,0,5,4,24,8.0,10.0,0.0,0.0,8.0,12.0
7371,400489792,R. Gay,33,5-13,3-4,2-3,5,1,3,0,2,2,15,3.0,4.0,2.0,3.0,5.0,13.0
7372,400489792,I. Thomas,35,5-13,3-4,1-6,2,5,1,0,1,0,14,3.0,4.0,1.0,6.0,5.0,13.0
7373,400489792,B. McLemore,30,4-11,4-4,2-7,2,1,1,1,3,3,14,4.0,4.0,2.0,7.0,4.0,11.0
7374,400489792,D. Williams,20,1-5,0-1,0-0,4,1,0,0,2,2,2,0.0,1.0,0.0,0.0,1.0,5.0
7375,400489792,Q. Acy,10,0-0,0-2,0-0,1,0,1,1,1,2,0,0.0,2.0,0.0,0.0,0.0,0.0
7376,400489792,T. Outlaw,2,0-1,0-0,0-1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0
7377,400489792,R. Evans,26,3-4,2-10,0-0,10,2,0,0,1,3,8,2.0,10.0,0.0,0.0,3.0,4.0
7378,400489792,R. McCallum,24,3-8,2-2,0-2,2,2,2,0,0,4,8,2.0,2.0,0.0,2.0,3.0,8.0
7379,400489792,O. Johnson,6,0-2,0-0,0-0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2.0
7380,400489792,A. Johnson,25,4-4,1-2,0-0,9,1,0,1,3,4,9,1.0,2.0,0.0,0.0,4.0,4.0
7381,400489792,T. Ross,26,6-12,0-0,6-8,2,1,1,1,0,3,18,0.0,0.0,6.0,8.0,6.0,12.0
7382,400489792,J. Valanciunas,26,7-9,0-2,0-0,5,0,0,0,0,5,14,0.0,2.0,0.0,0.0,7.0,9.0
7383,400489792,K. Lowry,39,2-11,7-8,1-5,3,7,1,0,4,3,12,7.0,8.0,1.0,5.0,2.0,11.0
7384,400489792,D. DeRozan,33,4-13,7-10,0-0,1,6,1,1,2,3,15,7.0,10.0,0.0,0.0,4.0,13.0
7385,400489792,T. Hansbrough,7,0-1,0-0,0-0,4,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,1.0
7386,400489792,P. Patterson,27,6-8,0-0,3-4,6,1,1,2,1,3,15,0.0,0.0,3.0,4.0,6.0,8.0
7387,400489792,C. Hayes,11,0-1,0-0,0-0,4,0,2,0,0,2,0,0.0,0.0,0.0,0.0,0.0,1.0
7388,400489792,J. Salmons,24,4-9,0-0,0-1,2,2,1,0,0,2,8,0.0,0.0,0.0,1.0,4.0,9.0
7389,400489792,S. Novak,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7390,400489792,G. Vasquez,18,1-5,2-2,0-3,0,3,2,0,1,2,4,2.0,2.0,0.0,3.0,1.0,5.0
7391,400489792,N. De Colo,1,0-0,4-4,0-0,1,0,0,1,0,0,4,4.0,4.0,0.0,0.0,0.0,0.0
7392,400489792,L. Fields,3,0-0,0-0,0-0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7393,400489813,A. Johnson,32,7-9,0-3,1-2,2,3,0,2,4,4,15,0.0,3.0,1.0,2.0,7.0,9.0
7394,400489813,T. Ross,25,5-8,2-2,3-4,2,1,0,1,1,6,15,2.0,2.0,3.0,4.0,5.0,8.0
7395,400489813,J. Valanciunas,24,2-4,0-0,0-0,9,1,0,2,2,3,4,0.0,0.0,0.0,0.0,2.0,4.0
7396,400489813,K. Lowry,36,5-13,9-10,1-3,12,11,2,0,4,3,20,9.0,10.0,1.0,3.0,5.0,13.0
7397,400489813,D. DeRozan,34,8-17,7-9,2-3,7,0,0,1,4,5,25,7.0,9.0,2.0,3.0,8.0,17.0
7398,400489813,T. Hansbrough,7,0-2,0-1,0-0,1,1,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,2.0
7399,400489813,C. Hayes,12,1-3,1-2,0-0,3,1,0,0,2,1,3,1.0,2.0,0.0,0.0,1.0,3.0
7400,400489813,J. Salmons,27,1-6,0-0,0-1,5,1,0,0,0,1,2,0.0,0.0,0.0,1.0,1.0,6.0
7401,400489813,S. Novak,20,5-6,0-0,5-6,1,0,0,0,0,0,15,0.0,0.0,5.0,6.0,5.0,6.0
7402,400489813,G. Vasquez,22,3-8,4-4,2-5,6,3,1,0,2,4,12,4.0,4.0,2.0,5.0,3.0,8.0
7403,400489813,L. Fields,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7404,400489813,K. Love,41,9-22,4-4,4-9,11,9,1,1,0,2,26,4.0,4.0,4.0,9.0,9.0,22.0
7405,400489813,C. Brewer,44,6-13,5-9,0-2,3,3,6,1,0,4,17,5.0,9.0,0.0,2.0,6.0,13.0
7406,400489813,N. Pekovic,33,8-13,1-1,0-0,11,0,0,0,5,3,17,1.0,1.0,0.0,0.0,8.0,13.0
7407,400489813,R. Rubio,26,3-8,2-2,0-0,1,7,2,0,0,6,8,2.0,2.0,0.0,0.0,3.0,8.0
7408,400489813,K. Martin,32,8-19,3-3,1-3,2,0,0,0,0,3,20,3.0,3.0,1.0,3.0,8.0,19.0
7409,400489813,D. Cunningham,17,1-4,0-1,0-0,2,2,0,0,0,1,2,0.0,1.0,0.0,0.0,1.0,4.0
7410,400489813,L. Mbah a Moute,4,0-1,0-0,0-0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
7411,400489813,S. Muhammad,8,3-4,0-0,0-0,2,0,0,0,1,1,6,0.0,0.0,0.0,0.0,3.0,4.0
7412,400489813,C. Budinger,13,1-3,0-0,1-2,2,0,0,0,0,1,3,0.0,0.0,1.0,2.0,1.0,3.0
7413,400489813,A. Shved,3,0-0,0-0,0-0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7414,400489813,J.J. Barea,19,2-8,0-0,1-3,2,3,0,0,2,4,5,0.0,0.0,1.0,3.0,2.0,8.0
7415,400489833,K. Singler,28,1-5,0-0,0-2,3,1,1,0,3,1,2,0.0,0.0,0.0,2.0,1.0,5.0
7416,400489833,J. Smith,37,5-17,1-5,2-5,6,1,1,1,2,2,13,1.0,5.0,2.0,5.0,5.0,17.0
7417,400489833,G. Monroe,34,5-10,3-4,0-0,10,0,2,1,2,0,13,3.0,4.0,0.0,0.0,5.0,10.0
7418,400489833,A. Drummond,34,6-10,4-8,0-0,9,0,2,1,1,2,16,4.0,8.0,0.0,0.0,6.0,10.0
7419,400489833,B. Jennings,32,10-15,0-4,4-6,4,2,1,0,3,4,24,0.0,4.0,4.0,6.0,10.0,15.0
7420,400489833,T. Mitchell,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7421,400489833,J. Jerebko,7,2-2,0-0,0-0,4,0,0,0,1,3,4,0.0,0.0,0.0,0.0,2.0,2.0
7422,400489833,L. Datome,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7423,400489833,W. Bynum,22,4-9,2-3,2-4,1,7,0,0,3,2,12,2.0,3.0,2.0,4.0,4.0,9.0
7424,400489833,R. Stuckey,26,0-6,0-0,0-1,1,3,0,0,1,1,0,0.0,0.0,0.0,1.0,0.0,6.0
7425,400489833,K. Caldwell-Pope,20,1-4,0-0,1-4,1,1,1,0,0,2,3,0.0,0.0,1.0,4.0,1.0,4.0
7426,400489833,A. Johnson,33,8-14,4-6,0-0,10,1,2,1,1,4,20,4.0,6.0,0.0,0.0,8.0,14.0
7427,400489833,T. Ross,30,4-9,0-0,1-5,2,2,3,0,2,1,9,0.0,0.0,1.0,5.0,4.0,9.0
7428,400489833,J. Valanciunas,25,3-8,2-2,0-0,13,1,0,2,2,5,8,2.0,2.0,0.0,0.0,3.0,8.0
7429,400489833,K. Lowry,34,6-13,4-6,3-6,4,6,0,0,4,2,19,4.0,6.0,3.0,6.0,6.0,13.0
